,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
76,4.96,5.18,5.11,27,11,36,0.84,1,1,2,0.81,0.73,0.86,1994,774,2804,73.85,70.36,77.89,1994.0,1402.0,6.5,4.5,5.0,0.0,4.5,4.5,4.5,0.0,4.0,7.0,0.0,5.0,5.5,5.5,5.0,5.5,6.0,0.0,3,7,0.0,0.0,0.0,1.0,2.0,5.0,0.8408,1683.0,18.0,31.0,62.3,22.0,0.0,0.0,5.5
77,4.96,0.0,5.26,12,0,19,0.72,1,0,3,0.75,0.0,0.84,724,0,1354,60.33,0.0,71.26,724.0,451.0,6.0,5.5,5.125,0.0,0.0,5.0,6.0,5.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.6074,398.0,9.0,3.0,65.31,2.0,0.0,0.0,6.0
78,4.95,5.32,4.91,20,11,27,1.07,1,1,1,1.0,1.0,1.0,1730,920,2333,86.5,83.64,86.41,1730.0,2333.0,7.5,5.125,5.1,5.0,6.0,5.5,4.0,4.5,4.5,6.0,5.0,4.5,6.0,7.5,0.0,0.0,4.5,4.0,4,10,0.0,0.0,0.0,0.0,0.0,5.0,0.8267,1204.0,12.0,11.0,55.74,13.0,0.0,0.0,0.0
79,4.94,0.0,5.05,8,0,10,0.5,1,0,1,0.5,0.0,0.5,385,0,495,48.13,0.0,49.5,385.0,495.0,6.0,5.5,4.928571428571429,0.0,0.0,5.0,6.0,4.5,4.5,5.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0,1.0,0.0,0.0,0.7981,345.0,4.0,5.0,40.0,3.0,0.0,0.0,0.0
80,4.9,0.0,4.85,20,0,26,0.74,1,0,2,0.45,0.0,0.54,1024,0,1478,51.2,0.0,56.85,1024.0,739.0,6.5,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,5.0,5.0,6.0,5.0,4.5,5.0,5.0,0,3,0.0,0.0,0.0,0.0,1.0,6.0,0.8361,749.0,9.0,19.0,55.47,14.0,0.0,0.0,0.0
81,4.88,6.0,4.87,13,1,19,1.5,1,0,1,0.92,1.0,0.95,1145,90,1653,88.08,90.0,87.0,1145.0,1653.0,6.5,6.25,5.214285714285714,6.0,0.0,0.0,6.5,0.0,5.0,4.0,6.0,4.0,5.0,5.0,7.5,5.0,3.5,0.0,2,7,0.0,0.0,0.0,0.0,1.0,1.0,0.778,682.0,14.0,12.0,57.95,6.0,0.0,0.0,0.0
82,4.87,5.5,4.98,15,1,21,1.09,1,0,1,0.87,1.0,0.9,1213,90,1753,80.87,90.0,83.48,1213.0,1753.0,5.5,5.25,5.25,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,6.0,6.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.7779,846.0,29.0,22.0,65.28,11.0,0.0,0.0,6.0
83,4.84,0.0,4.85,22,0,30,1.1,1,0,2,1.0,0.0,1.0,1971,0,2646,89.59,0.0,88.2,1971.0,1323.0,6.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.5,2.5,5.5,3.5,4.0,3.0,5.0,0,3,0.0,0.0,0.0,1.0,1.0,2.0,0.8368,1317.0,14.0,9.0,52.63,11.0,0.0,0.0,4.5
84,4.82,4.0,4.82,28,6,28,0.85,1,0,1,0.93,1.0,0.93,2085,516,2085,74.46,86.0,74.46,2085.0,2085.0,5.5,3.625,4.142857142857143,4.0,3.5,2.5,4.5,5.0,4.5,0.0,5.0,0.0,0.0,4.0,5.0,4.0,5.0,5.5,4,7,0.0,0.0,0.0,2.0,3.0,15.0,0.7873,1479.0,23.0,39.0,50.43,35.0,0.0,0.0,4.0
85,4.76,5.0,4.89,23,1,31,0.89,1,0,1,0.7,0.0,0.77,1323,24,1956,57.52,24.0,63.1,1323.0,1956.0,7.0,5.0,4.857142857142857,5.0,0.0,0.0,5.0,0.0,5.0,5.0,5.5,4.5,4.0,3.5,0.0,4.5,5.0,5.5,2,7,0.0,1.0,1.0,0.0,2.0,3.0,0.8044,1021.0,15.0,10.0,51.11,18.0,0.0,0.0,0.0
86,4.75,0.0,4.8,16,0,22,0.98,1,0,1,0.75,0.0,0.73,987,0,1355,61.69,0.0,61.59,987.0,1355.0,6.5,5.0,5.0,0.0,0.0,0.0,5.0,0.0,6.0,3.0,0.0,4.5,6.5,5.0,5.5,0.0,0.0,4.5,1,5,0.0,0.0,0.0,0.0,0.0,9.0,0.8202,654.0,10.0,9.0,52.94,11.0,0.0,0.0,0.0
87,4.67,0.0,4.52,23,0,28,0.97,1,0,1,0.7,0.0,0.75,1509,0,1895,65.61,0.0,67.68,1509.0,1895.0,6.0,2.5,4.3125,0.0,0.0,2.0,3.0,6.0,4.0,5.0,5.0,4.5,5.0,4.0,6.0,4.0,5.5,5.0,2,8,0.0,0.0,0.0,1.0,3.0,13.0,0.6103,1123.0,19.0,28.0,54.15,12.0,0.0,0.0,0.0
88,4.6,4.58,4.6,30,6,30,0.84,1,1,1,0.63,0.67,0.63,1810,388,1810,60.33,64.67,60.33,1810.0,1810.0,5.5,4.5,4.4375,5.5,4.5,4.0,4.0,4.5,5.0,0.0,3.5,4.5,0.0,5.0,5.0,5.0,5.0,5.0,4,8,0.0,0.0,1.0,0.0,3.0,15.0,0.6221,1206.0,33.0,45.0,48.67,33.0,0.0,0.0,5.5
89,4.6,4.0,4.6,24,1,24,0.93,1,0,1,0.71,0.0,0.71,1754,60,1754,73.08,60.0,73.08,1754.0,1754.0,5.0,4.5,4.4375,4.0,0.0,4.5,5.0,0.0,5.0,5.0,3.0,5.5,3.5,0.0,5.5,6.0,5.0,5.0,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.6973,1185.0,19.0,16.0,60.56,23.0,0.0,0.0,5.0
90,4.58,0.0,4.58,6,0,6,1.24,1,0,1,0.5,0.0,0.5,336,0,336,56.0,0.0,56.0,336.0,336.0,6.5,5.0,5.0,0.0,5.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,4.5,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6455,211.0,6.0,2.0,50.0,3.0,0.0,0.0,0.0
91,4.58,0.0,4.62,18,0,26,0.75,1,0,2,0.78,0.0,0.81,1262,0,1929,70.11,0.0,74.19,1262.0,965.0,4.0,0.0,4.625,0.0,0.0,0.0,0.0,4.0,4.5,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0,4,0.0,0.0,1.0,0.0,1.0,4.0,0.8091,1046.0,13.0,15.0,51.61,13.0,0.0,0.0,0.0
92,4.56,4.69,4.56,9,8,9,1.18,1,1,1,0.89,0.88,0.89,693,618,693,77.0,77.25,77.0,693.0,693.0,6.5,4.125,4.555555555555555,3.0,3.0,5.5,5.0,6.5,5.0,4.5,5.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,4,9,0.0,0.0,0.0,1.0,1.0,6.0,0.6711,516.0,8.0,8.0,41.11,9.0,0.0,0.0,0.0
93,4.5,0.0,4.53,15,0,20,1.22,1,0,1,0.73,0.0,0.75,1067,0,1445,71.13,0.0,72.25,1067.0,1445.0,7.5,3.333333333333333,4.444444444444445,0.0,2.5,4.0,3.5,5.0,3.5,4.5,7.5,5.0,4.5,5.0,0.0,5.0,0.0,0.0,3,9,0.0,0.0,0.0,1.0,1.0,2.0,0.7587,681.0,21.0,18.0,47.58,18.0,0.0,0.0,3.0
94,4.46,4.69,4.41,25,8,34,0.79,1,0,1,0.96,0.88,0.97,2112,649,2915,84.48,81.13,85.74,2112.0,2915.0,5.0,4.0,4.6875,4.0,4.0,3.0,5.0,4.5,6.0,6.0,5.0,0.0,0.0,0.0,4.0,4.5,5.0,3.5,4,8,0.0,0.0,0.0,0.0,2.0,11.0,0.7679,1424.0,21.0,26.0,52.11,22.0,0.0,0.0,5.0
95,5.75,0.0,5.64,4,0,11,0.96,0,0,0,0.75,0.0,0.91,277,0,856,69.25,0.0,77.82,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2.0,3.0,0.8304,225.0,4.0,6.0,54.84,2.0,0.0,0.0,6.0
96,5.59,5.59,5.62,27,27,34,1.01,0,0,0,0.96,0.96,0.88,2105,2105,2460,77.96,77.96,72.35,0.0,0.0,0.0,5.75,5.8,6.0,5.0,6.0,6.0,5.0,7.5,6.0,5.0,6.0,5.5,7.0,5.5,4.5,3.5,6.0,4,10,0.0,0.0,0.0,1.0,1.0,2.0,0.8518,1405.0,48.0,45.0,61.6,32.0,0.0,0.0,6.0
97,5.53,5.57,5.41,29,23,33,0.83,0,0,0,0.97,1.0,0.97,2499,2048,2859,86.17,89.04,86.64,0.0,0.0,0.0,5.375,5.0,6.0,3.5,5.5,6.5,4.0,5.5,4.0,0.0,5.5,4.5,6.0,5.5,6.0,5.5,5.5,4,9,0.0,0.0,0.0,0.0,1.0,2.0,0.8667,1689.0,29.0,19.0,66.01,13.0,0.0,0.0,6.0
98,5.5,5.9,5.59,29,5,37,0.91,0,0,1,1.0,1.0,1.0,2367,423,3079,81.62,84.6,83.22,0.0,3079.0,8.5,6.25,5.333333333333333,6.0,7.0,6.0,6.0,4.5,0.0,3.5,6.0,4.5,4.5,7.0,6.0,5.0,4.5,7.0,4,9,0.0,0.0,0.0,3.0,3.0,5.0,0.8262,1380.0,53.0,46.0,53.95,34.0,0.0,0.0,5.5
99,5.5,0.0,5.5,1,0,1,0.0,0,0,0,0.0,0.0,0.0,7,0,7,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0
100,5.48,0.0,5.38,21,0,30,0.83,0,0,0,0.95,0.0,0.93,1812,0,2550,86.29,0.0,85.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,5.5,6.0,6.5,5.0,5.5,0,2,0.0,0.0,0.0,2.0,1.0,1.0,0.9016,1843.0,29.0,22.0,73.33,8.0,0.0,0.0,5.25
101,5.44,5.0,5.47,8,1,17,0.32,0,0,1,0.88,1.0,0.94,645,90,1396,80.63,90.0,82.12,0.0,1396.0,7.0,5.0,5.333333333333333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,6.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.93,653.0,2.0,3.0,59.57,2.0,0.0,0.0,5.0
102,5.41,0.0,5.41,23,0,28,0.65,0,0,1,0.83,0.0,0.79,1683,0,1934,73.17,0.0,69.07,0.0,1934.0,6.5,5.5,5.571428571428571,0.0,0.0,5.0,6.0,0.0,5.5,6.0,6.0,5.5,5.0,5.0,6.0,4.0,6.0,5.0,2,7,0.0,0.0,0.0,0.0,2.0,8.0,0.8714,1783.0,18.0,8.0,64.76,12.0,0.0,0.0,6.0
103,5.38,5.54,5.42,28,12,37,0.9,0,0,0,0.68,0.75,0.68,1701,785,2296,60.75,65.42,62.05,0.0,0.0,0.0,5.75,5.888888888888889,5.5,7.0,6.5,4.0,0.0,5.5,8.0,5.0,6.0,5.5,5.0,5.0,3.5,0.0,5.0,4,9,0.0,0.0,0.0,2.0,4.0,6.0,0.8397,1478.0,19.0,18.0,51.11,14.0,0.0,0.0,6.0
104,5.38,6.25,5.27,13,2,15,0.55,0,0,0,0.77,1.0,0.8,918,180,1098,70.62,90.0,73.2,0.0,0.0,0.0,6.25,5.6,0.0,6.0,6.5,0.0,0.0,5.5,0.0,0.0,5.0,5.0,5.0,4.5,6.0,5.5,5.5,2,5,0.0,0.0,0.0,0.0,1.0,5.0,0.7589,719.0,17.0,17.0,60.0,5.0,0.0,0.0,0.0
105,5.35,4.67,5.6,17,3,25,1.1,0,0,0,0.82,0.0,0.8,1225,65,1749,72.06,21.67,69.96,0.0,0.0,0.0,4.666666666666667,4.666666666666667,4.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.5,4.0,4.5,7.0,3,3,0.0,0.0,0.0,0.0,1.0,1.0,0.8613,1263.0,20.0,24.0,57.65,18.0,0.0,0.0,5.0
106,5.34,5.5,5.44,22,8,26,0.59,0,0,0,0.82,1.0,0.81,1638,675,1908,74.45,84.38,73.38,0.0,0.0,0.0,5.0,5.5,0.0,5.0,5.5,4.5,0.0,5.5,6.0,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.8366,1823.0,17.0,11.0,62.5,16.0,0.0,0.0,5.5
107,5.33,4.5,5.5,9,1,29,0.71,0,0,3,0.89,1.0,0.9,724,90,2373,80.44,90.0,81.83,0.0,791.0,5.0,4.5,5.0,0.0,4.5,0.0,0.0,4.5,5.0,6.0,0.0,5.0,5.0,5.5,6.0,6.5,0.0,0.0,1,6,0.0,0.0,0.0,0.0,1.0,1.0,0.9019,729.0,11.0,8.0,63.77,7.0,0.0,0.0,0.0
108,5.33,0.0,5.33,24,0,24,0.73,0,0,0,1.0,0.0,1.0,2157,0,2157,89.88,0.0,89.88,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,4.5,5.5,6.0,5.0,6.0,6.0,0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.8173,1672.0,36.0,45.0,56.91,37.0,0.0,0.0,4.5
109,5.31,5.39,5.32,29,9,36,0.93,0,0,1,0.83,0.89,0.81,2089,656,2522,72.03,72.89,70.06,0.0,2522.0,7.0,5.25,5.388888888888889,6.5,6.5,5.0,3.0,0.0,4.5,7.0,5.0,6.0,5.0,0.0,5.0,4.0,5.0,0.0,4,9,0.0,0.0,0.0,1.0,3.0,5.0,0.8617,1621.0,29.0,26.0,49.74,36.0,0.0,0.0,5.0
110,5.3,5.25,5.3,23,6,23,0.56,0,0,0,0.83,0.83,0.83,1856,495,1856,80.7,82.5,80.7,0.0,0.0,0.0,5.0,5.214285714285714,0.0,5.5,5.0,4.5,0.0,6.0,5.5,5.0,0.0,5.0,5.5,5.5,5.0,5.5,5.5,3,7,0.0,0.0,0.0,1.0,0.0,1.0,0.9124,1812.0,14.0,20.0,47.86,19.0,0.0,0.0,0.0
111,5.25,0.0,4.94,8,0,16,1.31,0,0,0,1.0,0.0,1.0,595,0,1315,74.38,0.0,82.19,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,5.0,0.0,6.0,7.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.717,334.0,12.0,6.0,67.35,4.0,0.0,0.0,0.0
112,5.25,0.0,5.25,2,0,2,0.35,0,0,0,0.5,0.0,0.5,66,0,66,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304,90.0,2.0,1.0,85.71,1.0,0.0,0.0,0.0
113,5.25,5.75,5.0,4,2,8,0.87,0,0,0,0.75,1.0,0.88,259,180,619,64.75,90.0,77.38,0.0,0.0,0.0,5.75,5.75,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6304,176.0,3.0,5.0,83.33,2.0,0.0,0.0,0.0
114,5.24,0.0,5.24,21,0,21,0.7,0,0,0,0.81,0.0,0.81,1495,0,1495,71.19,0.0,71.19,0.0,0.0,0.0,0.0,5.166666666666667,0.0,0.0,0.0,0.0,4.5,5.0,6.0,0.0,0.0,0.0,0.0,5.5,5.0,6.0,5.0,0,3,0.0,0.0,0.0,2.0,2.0,7.0,0.7826,728.0,8.0,15.0,57.07,39.0,0.0,0.0,5.5
115,5.23,6.0,5.18,13,2,19,0.9,0,0,0,0.54,1.0,0.63,659,180,1129,50.69,90.0,59.42,0.0,0.0,0.0,6.0,5.75,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,6.0,5.0,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.6796,599.0,10.0,5.0,54.24,7.0,0.0,0.0,5.0
116,5.22,5.78,5.14,29,9,38,1.36,0,0,0,1.0,1.0,1.0,2610,810,3420,90.0,90.0,90.0,0.0,0.0,0.0,5.875,5.777777777777778,5.5,6.0,6.0,6.0,7.5,5.5,5.5,7.5,2.5,0.0,2.5,5.0,5.5,7.0,5.5,4,9,0.0,0.0,0.0,2.0,2.0,1.0,0.8387,1893.0,40.0,5.0,62.86,16.0,0.0,0.0,3.5
117,5.21,6.0,4.95,12,1,20,0.96,0,0,0,0.5,1.0,0.7,640,90,1360,53.33,90.0,68.0,0.0,0.0,0.0,5.5,5.75,0.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,5.0,0.0,0.0,6.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8405,540.0,11.0,6.0,67.39,3.0,0.0,0.0,3.0
118,5.21,0.0,5.13,14,0,19,0.47,0,0,0,0.5,0.0,0.47,667,0,891,47.64,0.0,46.89,0.0,0.0,0.0,5.0,5.416666666666667,0.0,5.0,0.0,0.0,0.0,6.0,5.5,6.0,5.5,4.5,5.5,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.9218,474.0,12.0,11.0,54.67,7.0,0.0,0.0,0.0
119,5.2,5.27,5.2,25,15,25,0.78,0,0,0,0.92,0.93,0.92,2055,1256,2055,82.2,83.73,82.2,0.0,0.0,0.0,5.0,4.944444444444445,5.0,6.0,5.0,4.0,0.0,3.0,5.0,4.5,6.0,6.0,6.0,5.0,5.5,6.0,5.5,4,9,0.0,0.0,0.0,4.0,2.0,10.0,0.7348,1609.0,38.0,38.0,62.18,32.0,0.0,0.0,6.0
120,5.19,5.31,5.21,13,8,33,0.75,0,0,0,0.92,1.0,0.82,852,568,1998,65.54,71.0,60.55,0.0,0.0,0.0,5.5,5.166666666666667,5.5,6.5,5.0,5.0,4.5,5.0,6.0,5.0,0.0,4.0,6.5,4.5,5.0,0.0,0.0,4,9,0.0,0.0,0.0,1.0,0.0,4.0,0.8935,570.0,11.0,20.0,60.87,14.0,0.0,0.0,0.0
121,5.19,5.38,5.09,21,4,27,0.83,0,0,1,0.33,0.5,0.48,745,174,1284,35.48,43.5,47.56,0.0,1284.0,4.5,5.375,5.2,4.5,7.0,5.0,5.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,5.0,0.0,5.0,0.0,4,5,0.0,0.0,0.0,0.0,1.0,4.0,0.7616,424.0,17.0,10.0,53.33,1.0,0.0,0.0,5.0
122,5.18,5.63,5.08,11,4,13,0.72,0,0,0,0.64,1.0,0.69,661,354,841,60.09,88.5,64.69,0.0,0.0,0.0,5.625,5.625,5.0,6.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.8645,488.0,8.0,6.0,53.23,10.0,0.0,0.0,0.0
123,5.17,5.5,4.63,3,1,4,0.29,0,0,0,0.0,0.0,0.25,33,20,92,11.0,20.0,23.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,35.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0
124,5.17,0.0,5.17,6,0,6,0.75,0,0,0,0.33,0.0,0.33,179,0,179,29.83,0.0,29.83,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,5.5,6.5,5.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.641,114.0,0.0,2.0,57.69,4.0,0.0,0.0,0.0
125,5.15,0.0,5.4,20,0,29,0.8,0,0,0,0.95,0.0,0.97,1572,0,2371,78.6,0.0,81.76,0.0,0.0,0.0,4.5,5.2,0.0,0.0,0.0,4.5,0.0,0.0,5.5,6.0,5.0,5.0,3.0,6.0,6.5,5.0,6.5,1,5,0.0,0.0,0.0,1.0,1.0,0.0,0.846,1106.0,17.0,24.0,54.64,25.0,0.0,0.0,0.0
126,5.15,6.0,5.1,20,1,21,0.81,0,0,0,0.7,1.0,0.71,1108,90,1175,55.4,90.0,55.95,0.0,0.0,0.0,5.5,5.083333333333333,6.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,5.0,4.5,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.8813,807.0,21.0,28.0,54.68,21.0,0.0,0.0,5.5
127,5.15,5.15,5.14,31,31,40,0.72,0,0,0,0.97,0.97,0.98,2636,2636,3446,85.03,85.03,86.15,0.0,0.0,0.0,5.0,4.777777777777778,5.0,4.0,6.0,5.0,4.5,5.0,4.0,0.0,5.0,4.5,5.0,5.0,6.0,5.0,5.0,4,9,0.0,0.0,0.0,0.0,3.0,8.0,0.7605,1756.0,27.0,34.0,56.72,30.0,0.0,0.0,5.5
128,5.15,0.0,5.15,17,0,17,0.75,0,0,0,0.65,0.0,0.65,1060,0,1060,62.35,0.0,62.35,0.0,0.0,0.0,6.5,5.375,0.0,0.0,6.5,0.0,0.0,0.0,4.0,6.0,0.0,5.0,0.0,0.0,5.5,0.0,6.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.8269,763.0,19.0,23.0,50.45,27.0,0.0,0.0,5.0
129,5.14,0.0,5.14,11,0,11,1.16,0,0,0,0.82,0.0,0.82,805,0,805,73.18,0.0,73.18,0.0,0.0,0.0,7.0,5.3,0.0,0.0,7.0,0.0,0.0,0.0,4.5,6.0,3.5,5.5,5.0,7.0,4.0,0.0,4.0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.7475,336.0,12.0,4.0,57.69,1.0,0.0,0.0,0.0
130,5.13,5.33,5.13,16,9,16,0.56,0,0,0,0.5,0.78,0.5,714,562,714,44.63,62.44,44.63,0.0,0.0,0.0,5.25,5.333333333333333,4.5,5.5,6.0,5.0,4.5,6.0,6.0,5.5,5.0,0.0,5.0,5.5,4.5,4.5,5.0,4,9,0.0,0.0,0.0,1.0,1.0,2.0,0.8733,388.0,7.0,8.0,45.0,14.0,0.0,0.0,5.0
131,5.12,5.21,5.11,26,17,32,0.89,0,0,0,0.88,0.94,0.81,1936,1398,2242,74.46,82.24,70.06,0.0,0.0,0.0,4.666666666666667,5.428571428571429,0.0,5.0,4.5,4.5,0.0,5.0,6.5,0.0,5.0,7.5,4.5,5.5,5.5,6.0,3.0,3,7,0.0,0.0,0.0,3.0,4.0,21.0,0.8444,1708.0,30.0,25.0,51.89,29.0,0.0,0.0,0.0
132,5.12,0.0,5.13,17,0,19,0.6,0,0,0,0.24,0.0,0.21,507,0,535,29.82,0.0,28.16,0.0,0.0,0.0,5.0,4.7,0.0,5.0,5.0,0.0,3.5,0.0,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,2.0,3.0,0.8423,329.0,6.0,7.0,50.0,8.0,0.0,0.0,5.5
133,5.11,5.63,5.06,23,4,31,0.93,0,0,1,0.87,0.75,0.9,1850,272,2570,80.43,68.0,82.9,0.0,2570.0,6.5,5.625,5.5,7.0,4.0,6.5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,4.5,4,5,0.0,0.0,0.0,1.0,4.0,17.0,0.7703,1399.0,24.0,9.0,49.54,8.0,0.0,0.0,4.75
134,5.11,5.12,5.17,14,13,38,0.92,0,0,1,0.71,0.69,0.87,996,911,3056,71.14,70.08,80.42,0.0,3056.0,7.5,5.875,5.25,4.5,7.0,5.5,6.5,5.0,6.0,4.5,4.0,4.0,5.5,4.0,5.0,5.0,0.0,0.0,4,10,0.0,0.0,0.0,3.0,1.0,10.0,0.7908,777.0,5.0,11.0,42.19,16.0,0.0,0.0,0.0
135,5.1,0.0,5.54,5,0,12,0.55,0,0,0,0.2,0.0,0.67,111,0,741,22.2,0.0,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4795,64.0,0.0,1.0,40.0,1.0,0.0,0.0,0.0
136,5.1,0.0,5.08,21,0,26,1.03,0,0,1,0.9,0.0,0.92,1655,0,2105,78.81,0.0,80.96,0.0,2105.0,7.5,4.5,4.5,0.0,0.0,0.0,4.5,0.0,5.5,2.0,6.0,0.0,0.0,5.5,4.0,5.5,0.0,6.0,1,4,0.0,0.0,0.0,0.0,0.0,2.0,0.814,1131.0,8.0,8.0,64.0,10.0,0.0,0.0,3.0
137,5.09,5.09,5.01,32,32,38,0.9,0,0,0,0.97,0.97,0.97,2783,2783,3283,86.97,86.97,86.39,0.0,0.0,0.0,5.75,5.45,5.5,6.0,5.5,6.0,6.0,5.5,6.0,6.0,3.0,5.0,4.0,5.5,6.0,5.0,6.0,4,10,0.0,0.0,0.0,0.0,2.0,2.0,0.8445,1886.0,19.0,13.0,71.28,10.0,0.0,0.0,4.0
138,5.09,0.0,5.13,16,0,19,0.8,0,0,0,0.44,0.0,0.47,619,0,825,38.69,0.0,43.42,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,5.0,1,1,0.0,0.0,0.0,4.0,1.0,10.0,0.8252,597.0,7.0,8.0,45.59,10.0,0.0,0.0,0.0
139,5.08,0.0,4.94,6,0,16,0.2,0,0,1,0.17,0.0,0.5,112,0,766,18.67,0.0,47.88,0.0,766.0,8.0,5.25,5.125,0.0,0.0,5.5,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,2.0,0.7029,143.0,0.0,3.0,46.15,2.0,0.0,0.0,0.0
140,5.08,0.0,5.09,20,0,23,0.86,0,0,0,0.7,0.0,0.74,1371,0,1596,68.55,0.0,69.39,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.5,6.0,4.5,0.0,5.0,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.8027,1442.0,21.0,21.0,56.83,13.0,0.0,0.0,0.0
