,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10
1811,3571,Walker-Peters Kyle,DL,9.0,10.0,4.34,0.0,4.61,16,0,33,0.68,0.0,1.02,1,0,2,1.0,0.0,0.97,1404,0,2869,87.75,0.0,86.94,1404.0,1435.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.7534,932.0,13.0,16.0,48.6,15.0,0.0,0.0,3.5,4.25,4.0,0.0,0.0,4.0,4.5,5.0,3.5,3.0,0.0,0.0,0.0,0.0,5.0,4.5,3.5,3.5,4.5,0.0,5.0,4.5,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.5,5.0,5.5,2.5,5.5,4.5,5.0,5.0,7.0,7.0,5.5,5.0,2,5
1812,3579,Badiashile Benoît,DC,14.0,19.0,5.75,5.75,5.61,4,4,27,0.65,0.65,0.91,0,0,3,1.0,1.0,0.93,360,360,2267,90.0,90.0,83.96,0.0,756.0,5.0,1000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9155,404.0,4.0,2.0,70.59,2.0,0.0,0.0,0.0,5.75,5.75,5.0,5.5,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,7.5,6.0,5.5,5.5,5.5,6.0,6.0,5.5,5.5,0.0,0.0,0.0,4,4
1813,3580,Botman Sven,DC,16.0,22.0,5.7,5.83,5.53,20,15,32,0.68,0.59,0.81,0,0,2,0.95,1.0,0.97,1689,1328,2769,84.45,88.53,86.53,0.0,1385.0,4.0,1000.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8653,1151.0,18.0,14.0,67.33,9.0,0.0,0.0,0.0,5.5,5.7,4.5,6.0,5.5,6.0,5.5,5.5,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.5,0.0,0.0,6.0,0.0,5.5,4.0,6.0,5.0,4.5,0.0,4.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,5.5,5.5,4,10
1814,3583,Gueye Idrissa,MD,14.0,19.0,5.59,0.0,5.56,16,0,27,1.05,0.0,0.9,0,0,0,0.94,0.0,0.78,1228,0,1776,76.75,0.0,65.78,0.0,0.0,0.0,1000.0,4.5,0.0,0.0,0.0,1.0,1.0,1.0,0.8614,863.0,31.0,21.0,58.52,18.0,0.0,0.0,5.5,5.666666666666667,5.5,0.0,7.0,5.5,4.5,3.5,6.0,7.0,4.5,5.0,6.5,6.5,6.0,5.5,4.0,6.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,0.0,6.0,5.0,5.5,6.0,7.0,5.5,0.0,5.0,5.5,4.5,0.0,3,9
1815,3585,Doucouré Cheick Oumar,MD,13.0,15.0,5.53,5.56,5.56,20,9,36,0.85,1.01,0.92,0,0,1,1.0,1.0,1.0,1657,778,3083,82.85,86.44,85.64,0.0,3083.0,8.5,1000.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,0.8283,1019.0,39.0,37.0,52.5,25.0,0.0,0.0,6.0,5.625,5.555555555555555,4.5,7.0,6.0,5.0,4.5,7.0,4.5,5.5,6.0,0.0,0.0,5.5,5.0,5.0,5.0,0.0,5.5,7.0,6.0,4.5,5.5,6.5,5.0,6.0,5.5,6.0,6.0,5.5,6.0,0.0,8.5,4.0,4.5,5.0,4.5,5.0,5.5,6.0,4,9
1816,3586,Thiago Silva,DC,18.0,23.0,5.5,5.45,5.5,20,11,34,0.84,0.65,0.91,0,0,1,0.95,0.91,0.94,1793,983,2981,89.65,89.36,87.68,0.0,2981.0,7.0,1000.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.9005,1827.0,29.0,20.0,73.28,8.0,0.0,0.0,5.75,5.875,5.45,5.5,5.5,6.0,6.5,5.0,5.5,6.0,5.5,4.0,5.0,5.5,0.0,6.0,0.0,7.0,0.0,4.5,7.0,5.5,6.0,4.0,4.5,5.5,6.0,5.0,5.0,5.0,6.0,0.0,6.0,3.0,0.0,0.0,7.0,5.5,6.0,5.0,6.0,4,10
1817,3587,Tanganga Japhet,DC,1.0,1.0,3.75,3.5,4.0,2,1,4,0.35,0.0,1.08,0,0,0,1.0,1.0,1.0,143,76,290,71.5,76.0,72.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945,109.0,2.0,2.0,57.14,3.0,0.0,0.0,0.0,3.5,3.75,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
1818,3591,Laporte Aymeric,DC,9.0,13.0,5.5,5.5,5.59,6,1,22,0.32,0.0,0.68,0,0,2,0.83,1.0,0.95,465,90,1846,77.5,90.0,83.91,0.0,923.0,7.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9276,443.0,2.0,1.0,70.0,0.0,0.0,0.0,0.0,5.75,5.625,5.5,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,6.0,5.0,6.0,4.5,6.0,5.0,6.0,5.0,6.0,4.5,0.0,6.0,2,4
1819,3593,Thiago,MD,14.0,16.0,5.5,0.0,5.74,14,0,27,1.16,0.0,1.03,0,0,0,1.0,0.0,0.85,1160,0,1987,82.86,0.0,73.59,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.8547,1168.0,18.0,23.0,58.54,18.0,0.0,0.0,7.0,5.0,5.722222222222222,0.0,4.5,6.5,4.0,4.5,7.0,6.0,6.0,7.0,6.0,0.0,6.0,5.5,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,6.5,5.0,7.0,5.0,5.5,6.5,7.5,5.0,0.0,6.5,0.0,5.0,6.5,3,9
1820,3598,Stones John,DC,9.0,12.0,5.39,0.0,5.45,14,0,22,0.9,0.0,0.79,0,0,0,0.93,0.0,0.95,1181,0,1888,84.36,0.0,85.82,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.9432,1141.0,5.0,9.0,69.35,5.0,0.0,0.0,0.0,6.0,5.285714285714286,0.0,0.0,6.0,0.0,6.0,4.5,5.5,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,7.5,5.5,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,6.0,6.0,5.5,5.5,0.0,0.0,6.0,1,7
1821,3600,Kanté N'Golo,MD,1.0,1.0,5.5,0.0,5.5,2,0,15,0.71,0.0,0.82,0,0,0,1.0,0.0,0.93,175,0,1185,87.5,0.0,79.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.842,152.0,3.0,3.0,52.94,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,0.0,0.0,6.5,0.0,7.0,4.0,0.0,5.5,6.5,4.5,5.0,5.0,5.5,0,0
1822,3601,Tete Kenny,DL,11.0,11.0,5.38,5.79,5.38,17,7,17,0.6,0.49,0.6,0,0,0,0.94,1.0,0.94,1418,619,1418,83.41,88.43,83.41,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,4.0,1.0,5.0,0.7503,1107.0,25.0,28.0,63.64,23.0,0.0,0.0,6.0,5.625,5.611111111111111,6.0,6.0,5.0,5.5,6.0,5.5,6.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,6.0,5.0,4.5,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9
1823,3602,Gustavo Scarpa,MD,8.0,8.0,5.38,4.5,5.38,4,1,4,0.85,0.0,0.85,0,0,0,0.5,1.0,0.5,160,56,160,40.0,56.0,40.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7393,95.0,0.0,1.0,61.9,3.0,0.0,0.0,0.0,5.5,5.375,4.5,0.0,5.5,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1824,3604,McGinn John,MD,12.0,16.0,5.36,5.0,5.54,18,1,36,0.94,0.0,1.06,0,0,0,0.78,0.0,0.89,1257,30,2871,69.83,30.0,79.75,0.0,0.0,0.0,1000.0,3.5,0.0,0.0,0.0,1.0,4.0,4.0,0.7562,762.0,13.0,24.0,57.79,20.0,0.0,0.0,4.75,5.0,5.5,5.0,0.0,0.0,0.0,0.0,7.0,4.5,6.5,5.0,5.0,5.0,4.5,5.0,5.5,6.5,6.5,0.0,4.5,4.5,5.5,4.0,7.0,5.0,4.0,5.0,7.0,6.5,5.5,4.5,3.0,6.0,5.0,6.0,7.0,7.0,5.0,5.5,6.0,1,6
1825,3605,Pinnock Ethan,DC,12.0,12.0,5.36,5.36,5.22,14,14,25,1.29,1.29,1.16,0,0,0,1.0,1.0,1.0,1260,1260,2181,90.0,90.0,87.24,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7078,714.0,14.0,8.0,65.22,4.0,0.0,0.0,6.0,5.75,5.75,6.0,6.0,5.5,5.5,6.5,7.0,5.5,6.0,5.0,4.5,3.5,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,3.5,7.0,0.0,5.0,5.0,6.0,4.5,4,10
1826,3609,White Ben,DC,14.0,17.0,5.33,5.33,5.16,21,21,35,0.86,0.86,0.86,0,0,0,1.0,1.0,1.0,1693,1693,2953,80.62,80.62,84.37,0.0,0.0,0.0,1000.0,11.5,0.0,0.0,0.0,2.0,3.0,10.0,0.8347,1439.0,12.0,24.0,57.45,13.0,0.0,0.0,0.0,5.0,5.45,5.0,4.0,5.0,6.0,5.0,6.0,7.0,5.5,5.0,6.0,6.0,0.0,4.5,4.5,6.5,5.5,0.0,3.5,5.5,5.0,6.0,4.5,6.0,0.0,4.0,0.0,0.0,5.0,4.5,4.0,4.0,6.0,6.5,4.5,4.0,5.5,4.5,6.0,4,10
1827,3610,Zinchenko Oleksandr,DL,10.0,12.0,5.32,5.22,5.43,14,9,22,0.72,0.67,0.78,0,0,0,0.93,0.89,0.82,1087,690,1625,77.64,76.67,73.86,0.0,0.0,0.0,1000.0,6.5,0.0,0.0,0.0,1.0,1.0,5.0,0.885,1078.0,9.0,9.0,64.13,2.0,0.0,0.0,0.0,5.0,5.222222222222222,5.5,4.0,4.5,6.0,5.0,6.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,5.5,6.0,7.0,5.0,6.5,5.0,6.0,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,4,9
1828,3611,Akanji Manuel,DC,11.0,15.0,5.31,5.31,5.31,16,16,16,0.6,0.6,0.6,0,0,0,0.88,0.88,0.88,1332,1332,1332,83.25,83.25,83.25,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9379,1315.0,11.0,15.0,50.59,13.0,0.0,0.0,0.0,5.25,5.3,5.0,5.5,5.5,5.0,5.5,5.5,5.0,4.5,6.0,5.5,5.0,0.0,4.0,6.5,5.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
1829,3612,Adams Tyler,MD,11.0,12.0,5.3,5.5,5.3,20,6,20,0.77,0.63,0.77,0,0,0,1.0,1.0,1.0,1797,540,1797,89.85,90.0,89.85,0.0,0.0,0.0,1000.0,2.5,0.0,0.0,0.0,0.0,1.0,1.0,0.8124,1407.0,29.0,38.0,57.62,34.0,0.0,0.0,5.5,5.25,5.444444444444445,4.5,5.5,6.0,5.0,6.0,6.0,0.0,4.5,5.5,6.0,0.0,4.5,4.5,5.5,5.5,6.0,0.0,4.5,5.5,4.0,7.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9
1830,3614,Baptiste Shandon,MD,3.0,7.0,5.29,0.0,5.16,12,0,19,0.45,0.0,0.5,0,0,0,0.33,0.0,0.21,427,0,593,35.58,0.0,31.21,0.0,0.0,0.0,1000.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.7996,247.0,5.0,5.0,52.08,6.0,0.0,0.0,5.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.0,5.0,6.0,5.5,0.0,6.0,5.5,4.5,5.0,5.5,5.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,5.0,0.0,0,0
1831,3615,Aké Nathan,DC,10.0,11.0,5.28,5.14,5.36,16,7,22,0.71,0.69,0.71,0,0,1,0.81,0.71,0.77,1161,500,1502,72.56,71.43,68.27,0.0,1502.0,6.5,1000.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.8594,1280.0,13.0,7.0,63.29,9.0,0.0,0.0,0.0,5.0,5.25,5.0,5.0,6.0,4.0,6.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,4.5,6.5,4.5,0.0,5.0,5.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,6.5,5.0,5.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,6.5,0.0,4,8
1832,3616,Fabinho,MD,14.0,20.0,5.25,0.0,5.45,18,0,32,0.81,0.0,0.9,0,0,3,0.78,0.0,0.81,1253,0,2316,69.61,0.0,72.38,0.0,772.0,6.0,1000.0,2.5,0.0,0.0,0.0,0.0,1.0,2.0,0.8627,1047.0,19.0,14.0,51.75,20.0,0.0,0.0,5.5,4.5,5.285714285714286,0.0,0.0,5.0,4.0,5.0,0.0,6.0,5.5,6.5,5.0,4.0,4.5,6.0,5.0,5.0,0.0,0.0,5.5,4.5,7.0,5.0,6.0,5.0,0.0,0.0,4.5,4.5,5.5,4.5,4.5,7.0,7.0,5.5,5.0,6.5,0.0,6.0,6.5,2,7
1833,3617,Boly Willy,DC,10.0,10.0,5.25,5.5,4.92,8,3,18,1.31,0.87,1.24,0,0,0,1.0,1.0,1.0,595,172,1495,74.38,57.33,83.06,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.717,334.0,12.0,6.0,67.35,4.0,0.0,0.0,0.0,5.5,5.571428571428571,5.0,6.5,5.0,0.0,6.0,7.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,3.0,5.0,2.5,4.5,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7
1834,3618,Gyabi Darko,MD,1.0,1.0,5.5,0.0,5.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,0,7,7.0,0.0,7.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1835,3620,Yates Ryan,MD,11.0,11.0,5.25,0.0,5.25,18,0,18,0.71,0.0,0.71,0,0,0,0.89,0.0,0.89,1394,0,1394,77.44,0.0,77.44,0.0,0.0,0.0,1000.0,4.5,0.0,0.0,0.0,1.0,2.0,6.0,0.7835,692.0,7.0,14.0,57.31,37.0,0.0,0.0,3.5,5.25,5.1875,0.0,0.0,5.5,5.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.5,6.0,6.0,4.5,5.5,0.0,5.0,3.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
1836,3621,Mangala Orel,MD,9.0,9.0,5.25,5.29,5.25,14,7,14,0.43,0.57,0.43,0,0,0,0.71,1.0,0.71,698,432,698,49.86,61.71,49.86,0.0,0.0,0.0,1000.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.7933,364.0,10.0,7.0,52.78,9.0,0.0,0.0,0.0,5.375,5.285714285714286,5.0,6.0,4.5,6.0,5.0,5.0,5.5,0.0,0.0,0.0,5.0,5.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
1837,3624,Kristiansen Victor,DL,6.0,8.0,5.25,5.25,5.25,2,2,2,0.35,0.35,0.35,0,0,0,1.0,1.0,1.0,171,171,171,85.5,85.5,85.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051,129.0,0.0,9.0,73.91,0.0,0.0,0.0,0.0,5.25,5.25,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
1838,3625,Souttar Harry,DC,6.0,7.0,5.25,5.25,5.25,2,2,2,1.06,1.06,1.06,0,0,0,1.0,1.0,1.0,180,180,180,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8518,103.0,1.0,4.0,61.54,2.0,0.0,0.0,0.0,5.25,5.25,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
1839,3626,Varane Raphaël,DC,9.0,13.0,5.24,0.0,5.23,17,0,30,0.79,0.0,0.9,0,0,1,0.88,0.0,0.9,1302,0,2387,76.59,0.0,79.57,0.0,2387.0,7.5,1000.0,5.5,0.0,0.0,0.0,0.0,0.0,1.0,0.812,933.0,8.0,7.0,61.04,9.0,0.0,0.0,5.75,5.0,5.4,0.0,5.5,4.0,5.5,0.0,6.0,6.0,0.0,0.0,0.0,5.0,6.5,5.5,5.5,4.0,3.5,5.0,5.0,6.0,5.5,5.5,5.0,0.0,0.0,5.0,3.0,7.5,4.0,0.0,0.0,5.5,0.0,5.5,0.0,5.5,5.0,5.5,5.5,3,5
1840,3628,Burn Dan,DC,14.0,16.0,5.23,5.23,5.28,22,22,41,0.72,0.72,0.82,0,0,0,0.95,0.95,0.98,1856,1856,3566,84.36,84.36,86.98,0.0,0.0,0.0,1000.0,9.5,0.0,0.0,0.0,0.0,2.0,4.0,0.7618,1263.0,19.0,17.0,55.56,19.0,0.0,0.0,5.0,5.125,5.25,4.5,5.0,5.0,6.0,5.0,5.0,6.0,5.5,4.5,6.0,5.0,5.0,4.5,5.0,6.5,5.5,0.0,5.0,4.5,5.0,4.0,5.5,7.0,5.0,6.0,3.0,5.5,6.0,5.5,6.0,3.0,6.0,5.0,6.0,6.0,5.5,6.0,5.5,4,10
1841,3629,Wan-Bissaka Aaron,DL,7.0,7.0,5.22,5.29,4.93,9,7,14,0.44,0.49,0.73,0,0,0,0.78,0.86,0.86,627,533,1077,69.67,76.14,76.93,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.7152,433.0,14.0,13.0,54.9,4.0,0.0,0.0,0.0,5.125,5.285714285714286,5.0,5.0,4.5,6.0,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,5.0,5.0,0.0,0.0,4,7
1842,3630,Rúben Dias,DC,14.0,21.0,5.21,5.5,5.41,14,1,23,0.58,0.0,0.82,0,0,0,0.71,1.0,0.78,918,45,1638,65.57,45.0,71.22,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884,1025.0,12.0,3.0,62.5,11.0,0.0,0.0,0.0,5.5,5.166666666666667,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,6.0,0.0,6.0,5.0,5.0,6.0,4.5,4.0,5.5,5.5,0.0,0.0,6.0,7.5,5.5,0.0,0.0,0.0,5.0,0.0,0.0,5.5,4.0,7.0,6.0,1,3
1843,3631,Diogo Dalot,DL,9.0,13.0,5.19,6.0,5.19,16,1,31,1.24,0.0,1.06,0,0,0,0.94,1.0,0.97,1342,73,2681,83.88,73.0,86.48,0.0,0.0,0.0,1000.0,6.5,0.0,0.0,0.0,2.0,1.0,3.0,0.7805,1074.0,22.0,25.0,62.07,15.0,0.0,0.0,5.5,6.0,5.375,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,3.5,6.5,5.0,6.5,5.5,5.5,3.0,6.0,0.0,5.0,6.0,7.0,5.0,3.0,4.0,4.5,5.0,4.5,6.0,4.5,4.5,0.0,5.0,4.0,6.0,0.0,0.0,0.0,5.0,5.0,1,4
1844,3632,Dendoncker Leander,MD,7.0,15.0,5.19,0.0,5.23,16,0,31,0.79,0.0,0.84,0,0,2,0.31,0.0,0.61,548,0,1800,34.25,0.0,58.06,0.0,900.0,4.5,1000.0,1.5,0.0,0.0,0.0,0.0,1.0,3.0,0.7677,329.0,15.0,6.0,51.06,1.0,0.0,0.0,0.0,5.0,4.857142857142857,0.0,5.0,5.0,0.0,5.0,0.0,4.5,5.0,6.0,3.5,7.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.5,6.5,4.5,0.0,4.5,4.0,5.0,4.5,0.0,6.0,4.5,6.0,0.0,5.0,6.0,7.5,6.0,2,7
1845,3633,Soumaré Boubakary,MD,9.0,12.0,5.18,0.0,5.03,14,0,19,0.93,0.0,0.86,0,0,0,0.86,0.0,0.74,845,0,997,60.36,0.0,52.47,0.0,0.0,0.0,1000.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9141,621.0,16.0,23.0,55.88,14.0,0.0,0.0,5.0,0.0,5.3,0.0,0.0,0.0,0.0,5.0,4.5,3.5,7.0,6.5,0.0,5.5,5.5,5.5,5.0,6.0,4.5,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.5,0,5
1846,3634,Antonee Robinson Antonee,DL,10.0,11.0,5.18,5.83,5.18,20,3,20,0.73,1.04,0.73,0,0,0,1.0,1.0,1.0,1739,270,1739,86.95,90.0,86.95,0.0,0.0,0.0,1000.0,6.5,0.0,0.0,0.0,0.0,0.0,14.0,0.7406,1297.0,27.0,18.0,55.48,16.0,0.0,0.0,5.5,5.833333333333333,5.333333333333333,7.0,5.0,5.5,0.0,6.0,5.0,5.5,4.5,3.5,6.0,5.0,6.0,5.0,4.5,0.0,0.0,5.0,5.0,5.5,5.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9
1847,3637,Matheus Nunes,MD,12.0,15.0,5.16,5.5,5.16,19,8,19,0.91,0.6,0.91,0,0,0,0.89,0.75,0.89,1412,561,1412,74.32,70.13,74.32,0.0,0.0,0.0,1000.0,3.5,0.0,0.0,0.0,1.0,2.0,6.0,0.805,837.0,11.0,23.0,50.88,26.0,0.0,0.0,5.5,5.875,5.444444444444445,6.0,6.5,5.0,6.0,5.5,5.0,5.0,5.0,0.0,5.0,3.5,5.0,3.5,4.0,4.5,5.0,0.0,7.0,5.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9
1848,3638,Coleman Séamus,DL,9.0,12.0,5.15,0.0,5.07,13,0,29,0.55,0.0,0.85,0,0,1,0.77,0.0,0.9,859,0,2257,66.08,0.0,77.83,0.0,2257.0,7.0,1000.0,4.5,0.0,0.0,0.0,0.0,2.0,7.0,0.7966,534.0,12.0,13.0,59.68,4.0,0.0,0.0,4.5,5.166666666666667,5.25,0.0,6.5,4.5,4.5,5.0,5.5,0.0,5.5,5.0,5.5,5.5,4.5,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,6.0,4.5,5.0,6.0,0.0,5.0,4.5,3.0,5.0,4.5,7.0,4.5,3,8
1849,3639,Stephens Jack,DC,7.0,8.0,5.14,5.5,4.75,7,1,12,0.63,0.0,0.97,0,0,0,0.43,1.0,0.5,318,90,642,45.43,90.0,53.5,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181,154.0,1.0,7.0,70.0,2.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.5,0.0,2,4
