,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
0,6.15,0.0,6.15,26,0,26,1.5,28,0,28,0.96,0.0,0.96,2118,0,2118,81.46,0.0,81.46,76.0,76.0,4.5,5.25,5.3125,0.0,0.0,4.5,6.0,7.0,3.5,5.5,4.0,8.0,4.0,4.0,6.0,8.0,4.5,5.5,2,8,5.0,0.0,1.0,5.0,9.0,15.0,0.7655,622.0,2.0,2.0,36.65,27.0,0.0,0.0,7.0
1,6.16,6.16,6.24,29,29,42,1.04,22,22,31,1.0,1.0,1.0,2596,2596,3766,89.52,89.52,89.67,118.0,121.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,6.5,6.0,4.0,6.5,7.0,6.0,8.5,5.0,6.0,7.0,6.0,4,10,4.0,0.0,2.0,2.0,9.0,26.0,0.7278,1110.0,2.0,8.0,42.62,26.0,0.0,0.0,5.83
2,5.69,5.44,5.67,26,9,36,1.53,17,4,20,1.0,1.0,1.0,2330,801,3230,89.62,89.0,89.72,137.0,162.0,4.0,5.375,5.444444444444445,7.0,5.0,3.5,6.0,0.0,4.5,7.0,6.0,4.0,6.0,0.0,7.5,6.0,8.0,0.0,4,9,5.0,1.0,2.0,4.0,10.0,24.0,0.621,1080.0,12.0,10.0,45.26,45.0,0.0,0.0,5.5
3,5.67,5.67,5.31,27,27,35,1.41,14,14,14,0.93,0.93,0.83,2224,2224,2615,82.37,82.37,74.71,159.0,187.0,6.0,4.333333333333333,5.9375,4.0,0.0,5.5,3.5,0.0,8.0,6.5,7.0,6.0,7.0,7.0,6.0,7.5,5.5,3.5,3,8,0.0,0.0,2.0,3.0,4.0,17.0,0.7636,980.0,4.0,9.0,39.55,11.0,0.0,0.0,4.0
4,5.93,5.93,5.76,29,29,42,1.09,13,13,15,0.97,0.97,0.88,2353,2353,3207,81.14,81.14,76.36,181.0,214.0,6.0,6.375,5.65,7.0,6.5,7.0,5.0,6.0,6.0,4.0,4.0,5.5,5.5,5.0,7.5,6.5,6.0,5.0,4,10,0.0,0.0,1.0,3.0,7.0,38.0,0.8249,1404.0,9.0,11.0,36.67,34.0,0.0,0.0,5.75
5,6.19,6.19,6.02,29,29,43,0.96,12,12,16,0.97,0.97,0.98,2440,2440,3604,84.14,84.14,83.81,203.0,225.0,6.0,5.875,6.1,5.0,8.0,5.0,5.5,5.0,7.5,6.5,5.0,7.5,6.0,5.0,7.0,7.0,5.0,6.0,4,10,2.0,0.0,1.0,10.0,6.0,34.0,0.796,1604.0,13.0,23.0,44.37,31.0,0.0,0.0,6.25
6,5.36,5.36,5.43,28,28,38,1.5,12,12,16,0.96,0.96,0.87,2411,2411,3010,86.11,86.11,79.21,201.0,188.0,6.0,5.833333333333333,5.277777777777778,6.0,0.0,2.5,9.0,6.0,6.5,7.0,3.0,4.5,3.0,4.5,5.0,7.5,4.0,7.0,3,9,0.0,0.0,1.0,7.0,10.0,32.0,0.771,1157.0,5.0,9.0,33.8,14.0,0.0,0.0,6.0
7,5.76,0.0,5.54,25,0,36,1.07,11,0,12,0.96,0.0,0.89,1996,0,2723,79.84,0.0,75.64,181.0,227.0,6.0,5.25,5.285714285714286,0.0,0.0,6.5,4.0,0.0,5.0,6.5,4.5,5.0,5.5,5.0,5.0,7.0,6.0,7.0,2,7,0.0,0.0,2.0,1.0,2.0,23.0,0.8383,1087.0,7.0,25.0,53.8,17.0,0.0,0.0,5.0
8,5.43,4.83,5.25,22,3,32,1.19,11,1,13,0.77,0.0,0.81,1394,72,2166,63.36,24.0,67.69,127.0,167.0,5.0,4.833333333333333,4.8,4.5,6.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,6.5,5.0,4.5,7.5,5.0,3,5,1.0,0.0,1.0,1.0,2.0,18.0,0.7237,624.0,5.0,5.0,34.04,18.0,0.0,0.0,5.5
9,5.43,5.88,5.35,28,13,40,1.15,11,8,15,0.96,1.0,0.98,2329,1066,3380,83.18,82.0,84.5,212.0,225.0,6.0,6.0,5.95,6.5,6.0,7.0,4.5,6.5,6.0,6.0,7.0,6.0,4.0,4.5,6.5,6.0,0.0,6.0,4,10,1.0,0.0,1.0,5.0,2.0,21.0,0.6962,789.0,8.0,9.0,38.85,19.0,0.0,0.0,4.5
10,5.29,0.0,5.29,21,0,21,1.6,11,0,11,1.0,0.0,1.0,1816,0,1816,86.48,0.0,86.48,165.0,165.0,6.0,4.0,3.9166666666666665,0.0,0.0,4.0,4.0,0.0,0.0,5.0,4.5,3.5,2.5,6.0,4.0,8.5,0.0,0.0,2,6,3.0,0.0,0.0,1.0,5.0,17.0,0.6016,850.0,3.0,7.0,45.18,31.0,0.0,0.0,8.0
11,6.36,6.33,6.12,28,21,42,1.11,10,6,13,1.0,1.0,1.0,2402,1815,3633,85.79,86.43,86.5,240.0,279.0,6.0,6.75,6.35,7.0,6.0,7.0,7.0,5.0,7.5,6.0,5.0,5.5,7.5,5.0,8.0,7.5,8.0,5.5,4,10,0.0,0.0,1.0,7.0,13.0,17.0,0.835,1721.0,4.0,18.0,43.75,24.0,0.0,0.0,5.25
12,5.3,5.3,5.41,27,27,39,1.39,10,10,13,0.96,0.96,0.85,2220,2220,2933,82.22,82.22,75.21,222.0,226.0,6.0,5.0,5.2,4.5,6.0,5.0,4.5,4.5,3.5,7.0,7.0,6.0,4.0,4.0,4.5,3.5,7.0,7.0,4,10,0.0,0.0,3.0,1.0,3.0,13.0,0.7272,1018.0,7.0,13.0,34.43,31.0,0.0,0.0,5.0
13,5.89,5.75,6.17,22,4,33,1.25,9,0,14,0.95,1.0,0.94,1809,358,2730,82.23,89.5,82.73,201.0,195.0,4.5,5.75,5.875,4.5,6.5,6.0,6.0,0.0,4.5,7.5,7.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,4,8,0.0,2.0,3.0,6.0,7.0,17.0,0.7857,1142.0,11.0,18.0,52.76,22.0,0.0,0.0,5.0
14,5.83,0.0,5.83,24,0,33,1.2,9,0,11,0.71,0.0,0.76,1408,0,2110,58.67,0.0,63.94,156.0,192.0,6.5,6.75,5.916666666666667,0.0,0.0,6.0,7.5,8.0,5.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,6.5,5.0,2,6,0.0,0.0,0.0,4.0,4.0,14.0,0.845,1078.0,5.0,8.0,47.17,7.0,0.0,0.0,6.0
15,6.13,6.2,5.96,24,5,35,1.01,8,3,9,0.96,1.0,0.97,2069,450,3036,86.21,90.0,86.74,259.0,337.0,6.5,7.166666666666667,6.071428571428571,7.0,0.0,6.5,8.0,0.0,4.5,5.0,0.0,5.0,6.5,5.5,0.0,0.0,6.5,6.0,3,7,5.0,1.0,1.0,1.0,3.0,12.0,0.8711,1602.0,20.0,30.0,56.58,26.0,0.0,0.0,6.0
16,5.69,5.83,5.76,27,9,36,1.1,8,1,12,0.85,0.67,0.89,1870,459,2664,69.26,51.0,74.0,234.0,222.0,6.0,6.5,5.833333333333333,6.0,7.0,8.0,5.0,6.0,5.5,6.0,4.5,4.5,0.0,0.0,4.5,5.0,5.0,6.0,4,9,0.0,0.0,0.0,9.0,8.0,23.0,0.7787,1096.0,10.0,10.0,38.92,19.0,0.0,0.0,0.0
17,5.38,4.83,5.4,21,6,26,1.3,8,1,9,0.57,0.0,0.54,1117,115,1350,53.19,19.17,51.92,140.0,150.0,6.0,5.333333333333333,4.833333333333333,4.5,0.0,4.5,7.0,4.5,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,3,6,0.0,0.0,0.0,4.0,4.0,8.0,0.7616,723.0,6.0,11.0,38.52,7.0,0.0,0.0,4.0
18,5.27,5.17,5.27,22,3,22,1.3,8,2,8,0.77,0.67,0.77,1452,164,1452,66.0,54.67,66.0,182.0,182.0,6.0,5.166666666666667,5.285714285714286,4.0,0.0,4.0,7.5,0.0,6.0,6.5,4.0,5.0,0.0,3.5,6.0,5.0,7.5,6.5,3,7,0.0,0.0,0.0,3.0,10.0,12.0,0.6564,595.0,3.0,4.0,39.88,20.0,0.0,0.0,6.0
19,5.23,6.0,5.26,20,1,23,1.25,8,1,10,0.75,0.0,0.74,1256,10,1457,62.8,10.0,63.35,157.0,146.0,6.0,4.666666666666667,4.928571428571429,6.0,0.0,4.0,4.0,0.0,4.5,0.0,6.0,4.0,6.0,4.5,4.0,0.0,4.0,4.5,3,7,1.0,0.0,2.0,3.0,2.0,10.0,0.7135,348.0,1.0,1.0,37.19,16.0,0.0,0.0,3.5
20,4.95,4.95,4.95,29,29,29,1.3,8,8,8,0.93,0.93,0.93,2403,2403,2403,82.86,82.86,82.86,300.0,300.0,5.0,5.875,5.7,7.0,4.5,4.5,7.5,3.5,5.0,4.0,7.0,6.0,8.0,6.0,5.0,3.5,6.0,5.0,4,10,1.0,0.0,0.0,2.0,3.0,22.0,0.6314,735.0,3.0,16.0,37.44,31.0,0.0,0.0,5.0
21,4.87,4.9,4.88,26,21,36,1.19,8,7,10,0.46,0.43,0.5,1211,958,1733,46.58,45.62,48.14,151.0,173.0,6.0,4.0,4.611111111111111,4.5,0.0,4.5,3.0,7.0,4.5,4.5,4.5,5.0,4.0,7.0,4.5,4.5,7.5,4.5,3,9,2.0,0.0,0.0,0.0,1.0,11.0,0.7265,410.0,3.0,8.0,41.84,11.0,0.0,0.0,0.0
22,6.14,6.36,6.14,22,11,22,1.07,7,6,7,0.68,1.0,0.68,1447,970,1447,65.77,88.18,65.77,207.0,207.0,6.0,7.0,6.4375,6.0,0.0,7.0,8.0,0.0,4.0,6.0,7.0,7.5,6.0,7.0,6.0,5.5,0.0,8.0,3,8,0.0,0.0,2.0,4.0,7.0,20.0,0.7935,928.0,9.0,19.0,52.63,13.0,0.0,0.0,5.5
23,5.89,5.89,5.66,27,27,37,1.29,7,7,7,1.0,1.0,0.95,2339,2339,3029,86.63,86.63,81.86,334.0,433.0,7.0,6.833333333333333,6.625,7.0,0.0,7.0,6.5,0.0,6.0,8.0,5.5,5.0,8.0,8.0,3.5,8.0,4.5,6.0,3,8,0.0,0.0,1.0,5.0,14.0,31.0,0.7755,1529.0,21.0,26.0,50.35,39.0,0.0,0.0,5.5
24,5.65,5.17,5.72,17,3,25,1.21,7,2,13,0.88,0.33,0.84,1323,98,1862,77.82,32.67,74.48,189.0,143.0,6.0,5.166666666666667,5.166666666666667,7.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3,3,1.0,0.0,0.0,5.0,5.0,15.0,0.8217,817.0,8.0,18.0,42.81,26.0,0.0,0.0,6.0
25,5.45,5.45,5.4,29,29,40,1.18,7,7,11,1.0,1.0,1.0,2610,2610,3600,90.0,90.0,90.0,373.0,327.0,5.5,6.0,6.0,5.5,6.5,7.0,5.0,5.5,8.0,5.0,4.0,5.5,8.0,5.5,5.5,5.5,6.5,3.5,4,10,1.0,3.0,3.0,2.0,7.0,22.0,0.839,2037.0,38.0,25.0,46.15,29.0,0.0,0.0,3.5
26,5.04,5.16,5.0,28,16,38,0.98,7,5,10,0.89,0.88,0.84,2163,1267,2757,77.25,79.19,72.55,309.0,276.0,5.0,5.875,5.05,5.0,6.0,7.0,5.5,4.5,5.5,4.0,3.0,5.0,5.0,5.0,4.0,7.0,5.0,5.0,4,10,1.0,0.0,0.0,1.0,4.0,19.0,0.8083,1132.0,7.0,15.0,41.14,53.0,0.0,0.0,5.25
27,5.67,5.67,5.57,27,27,38,1.09,6,6,8,1.0,1.0,0.92,2366,2366,3140,87.63,87.63,82.63,394.0,393.0,6.5,5.5,5.375,4.0,0.0,5.5,7.0,0.0,5.5,6.0,5.5,4.0,5.5,7.5,6.0,5.5,4.0,6.5,3,8,0.0,0.0,0.0,5.0,13.0,33.0,0.8224,1922.0,12.0,23.0,41.57,22.0,0.0,0.0,5.0
28,5.59,5.67,5.28,11,6,23,0.83,6,3,9,0.73,0.83,0.78,702,419,1540,63.82,69.83,66.96,117.0,171.0,5.5,6.125,5.5625,6.0,7.0,6.5,5.0,0.0,5.0,4.5,0.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,4,8,2.0,0.0,0.0,0.0,0.0,8.0,0.7197,277.0,1.0,5.0,41.35,8.0,0.0,0.0,0.0
29,5.52,5.58,5.91,27,13,40,1.2,6,3,19,0.89,0.85,0.93,2114,989,3209,78.3,76.08,80.22,352.0,169.0,6.5,6.125,5.45,5.0,6.5,7.5,5.5,4.5,6.5,3.5,6.0,5.5,4.0,8.0,5.0,5.0,0.0,0.0,4,10,0.0,0.0,2.0,4.0,5.0,19.0,0.7952,1010.0,9.0,9.0,40.43,11.0,0.0,0.0,5.5
30,5.26,6.0,5.26,21,2,21,1.29,6,1,6,0.33,0.5,0.33,826,122,826,39.33,61.0,39.33,138.0,138.0,7.0,6.0,5.357142857142857,7.0,0.0,5.0,0.0,7.5,4.5,5.0,4.0,4.5,0.0,0.0,4.5,0.0,5.0,7.0,2,7,0.0,0.0,0.0,0.0,2.0,17.0,0.7324,397.0,1.0,8.0,38.14,15.0,0.0,0.0,4.5
31,5.19,5.33,5.3,27,3,32,0.95,6,1,7,0.67,0.67,0.66,1553,171,1878,57.52,57.0,58.69,259.0,268.0,6.0,5.333333333333333,5.1875,6.5,4.5,5.0,0.0,4.5,5.0,0.0,4.5,5.0,6.5,7.0,5.0,6.0,5.5,4.5,3,8,0.0,0.0,0.0,0.0,2.0,16.0,0.6908,875.0,6.0,17.0,38.5,25.0,0.0,0.0,3.5
32,5.15,4.63,5.4,24,4,34,1.22,6,0,11,1.0,1.0,0.97,2069,315,2898,86.21,78.75,85.24,345.0,263.0,6.0,4.625,4.583333333333333,5.5,4.5,4.5,4.0,0.0,0.0,0.0,0.0,5.0,4.0,3.5,6.0,3.5,3.0,7.0,4,6,0.0,0.0,1.0,2.0,3.0,21.0,0.8134,1078.0,15.0,18.0,43.11,30.0,0.0,0.0,6.25
33,6.42,6.17,6.6,26,3,36,1.0,5,1,13,0.88,0.67,0.92,2034,166,2872,78.23,55.33,79.78,407.0,221.0,7.0,6.166666666666667,6.0,8.0,0.0,5.0,5.5,0.0,6.0,5.5,5.5,7.0,5.5,6.0,5.5,6.0,5.0,7.5,3,8,0.0,1.0,3.0,13.0,25.0,27.0,0.7976,1588.0,6.0,10.0,46.43,19.0,0.0,0.0,6.25
34,6.1,6.21,5.79,26,12,36,1.33,5,2,6,1.0,1.0,1.0,2338,1079,3232,89.92,89.92,89.78,468.0,539.0,7.0,4.333333333333333,6.0,4.0,0.0,5.5,3.5,0.0,8.5,7.0,7.0,5.5,7.0,7.0,6.5,6.5,6.5,0.0,3,8,1.0,0.0,1.0,6.0,20.0,22.0,0.7574,1671.0,16.0,33.0,44.19,33.0,0.0,0.0,6.0
35,5.75,7.0,5.61,20,1,28,1.14,5,0,8,0.65,1.0,0.64,1153,90,1617,57.65,90.0,57.75,231.0,202.0,6.0,7.0,5.666666666666667,7.0,0.0,0.0,0.0,5.0,0.0,7.0,4.5,6.0,4.5,6.0,6.5,7.0,0.0,0.0,1,6,1.0,0.0,0.0,5.0,6.0,21.0,0.8835,902.0,5.0,7.0,52.07,8.0,0.0,0.0,4.25
36,5.45,5.45,5.48,29,29,41,0.91,5,5,7,0.69,0.69,0.59,1805,1805,2255,62.24,62.24,55.0,361.0,322.0,5.5,5.875,5.45,5.0,7.0,5.5,6.0,5.5,4.0,4.5,5.0,5.5,6.5,5.5,7.0,4.5,5.0,6.0,4,10,0.0,0.0,0.0,1.0,5.0,6.0,0.8203,1111.0,18.0,20.0,39.93,35.0,0.0,0.0,6.0
37,5.32,5.32,5.33,28,28,38,1.07,5,5,6,1.0,1.0,1.0,2192,2192,3051,78.29,78.29,80.29,438.0,509.0,6.0,5.5,5.388888888888889,7.0,5.0,5.0,5.0,0.0,5.0,5.0,7.5,4.0,5.0,7.5,5.0,4.0,5.0,6.0,4,9,1.0,0.0,0.0,5.0,8.0,21.0,0.7256,1031.0,5.0,13.0,36.75,19.0,0.0,0.0,4.75
38,5.27,5.27,5.39,28,28,38,0.82,5,5,9,0.43,0.43,0.47,1185,1185,1710,42.32,42.32,45.0,237.0,190.0,6.0,4.875,5.0,5.5,5.0,4.5,4.5,0.0,4.5,5.0,6.0,5.0,5.0,7.0,5.5,5.0,5.5,7.5,4,9,0.0,0.0,1.0,2.0,3.0,6.0,0.7597,450.0,6.0,9.0,47.41,16.0,0.0,0.0,4.75
39,4.86,0.0,4.74,25,0,34,1.2,5,0,5,0.88,0.0,0.82,1879,0,2450,75.16,0.0,72.06,376.0,490.0,6.0,5.5,5.0,0.0,6.5,4.0,6.0,0.0,0.0,5.0,3.0,4.0,6.5,3.0,5.0,4.0,7.0,4.5,3,7,0.0,0.0,0.0,3.0,3.0,7.0,0.6815,732.0,4.0,13.0,39.5,36.0,0.0,0.0,3.0
40,6.23,6.5,6.13,22,12,31,0.84,4,2,5,0.82,0.83,0.81,1619,903,2265,73.59,75.25,73.06,405.0,453.0,6.0,7.0,6.666666666666667,8.0,0.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,7.0,0.0,5.0,3,9,0.0,0.0,0.0,5.0,9.0,19.0,0.8855,1120.0,5.0,12.0,61.03,22.0,0.0,0.0,6.5
41,5.58,5.5,5.61,26,3,35,0.93,4,1,5,0.77,0.33,0.77,1793,111,2423,68.96,37.0,69.23,448.0,485.0,5.5,5.5,5.25,5.0,0.0,5.0,6.5,0.0,5.5,5.0,5.0,5.5,4.5,5.0,5.0,0.0,5.0,6.0,3,8,0.0,0.0,2.0,5.0,5.0,14.0,0.8853,1516.0,14.0,22.0,44.32,22.0,0.0,0.0,5.25
42,5.56,5.33,5.58,27,12,37,1.15,4,2,8,0.93,0.92,0.95,2018,924,2833,74.74,77.0,76.57,505.0,354.0,7.0,5.75,5.25,4.0,7.0,7.0,5.0,7.0,4.5,4.0,4.0,5.0,5.0,6.0,5.5,0.0,0.0,5.0,4,10,0.0,0.0,0.0,6.0,6.0,23.0,0.7016,1281.0,14.0,13.0,37.27,30.0,0.0,0.0,5.0
43,5.55,7.0,5.55,19,1,19,1.29,4,1,4,0.84,0.0,0.84,1450,45,1450,76.32,45.0,76.32,363.0,363.0,7.0,7.0,6.333333333333333,7.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1,3,0.0,0.0,1.0,4.0,3.0,19.0,0.7617,867.0,7.0,17.0,47.27,16.0,0.0,0.0,5.5
44,5.5,5.5,5.54,29,29,36,1.21,4,4,5,0.72,0.72,0.72,1832,1832,2296,63.17,63.17,63.78,458.0,459.0,6.5,5.25,5.35,7.0,5.0,5.0,4.0,5.0,6.5,5.0,5.0,6.0,5.0,3.5,7.0,5.5,4.0,7.0,4,10,0.0,0.0,1.0,3.0,5.0,17.0,0.789,1171.0,9.0,19.0,51.26,20.0,0.0,0.0,6.75
45,5.5,5.0,5.5,15,2,22,1.04,4,0,5,0.8,0.5,0.82,960,101,1545,64.0,50.5,70.23,240.0,309.0,5.5,5.0,5.375,4.5,0.0,5.5,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,1.0,1.0,5.0,0.8429,559.0,4.0,5.0,37.23,5.0,0.0,0.0,4.5
46,5.5,0.0,5.5,11,0,11,1.1,4,0,4,0.55,0.0,0.55,539,0,539,49.0,0.0,49.0,135.0,135.0,6.0,5.25,5.25,0.0,0.0,4.5,6.0,0.0,4.0,4.5,0.0,6.0,6.5,7.0,6.5,4.5,0.0,0.0,2,6,0.0,0.0,0.0,2.0,0.0,4.0,0.7974,230.0,1.0,3.0,40.38,5.0,0.0,0.0,0.0
47,5.44,5.44,5.53,27,27,35,1.1,4,4,8,1.0,1.0,0.97,2422,2422,3049,89.7,89.7,87.11,606.0,381.0,6.0,4.666666666666667,5.611111111111111,5.0,0.0,6.0,3.0,7.0,5.0,6.0,5.5,8.0,5.0,6.0,5.5,5.0,5.5,4.5,3,9,1.0,0.0,0.0,2.0,4.0,28.0,0.7249,1104.0,26.0,12.0,44.48,22.0,0.0,0.0,6.25
48,5.41,5.25,5.41,22,8,23,0.78,4,0,4,0.45,0.63,0.43,1099,452,1106,49.95,56.5,48.09,275.0,277.0,6.0,5.5,5.25,4.0,6.5,5.5,6.0,4.5,4.5,6.0,5.0,0.0,0.0,5.5,5.0,0.0,6.0,7.0,4,8,0.0,0.0,0.0,2.0,2.0,7.0,0.778,597.0,8.0,16.0,48.19,18.0,0.0,0.0,5.0
49,5.4,5.69,5.4,10,8,10,1.05,4,4,4,0.3,0.38,0.3,368,337,368,36.8,42.13,36.8,92.0,92.0,6.0,5.666666666666667,5.6875,6.0,0.0,4.0,7.0,6.5,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,0.0,1.0,0.0,0.0,1.0,0.8343,207.0,4.0,9.0,66.67,1.0,0.0,0.0,4.0
50,5.34,5.5,5.41,25,18,33,0.99,4,4,7,0.64,0.72,0.67,1517,1163,2069,60.68,64.61,62.7,379.0,296.0,6.0,5.833333333333333,5.5,5.5,0.0,7.5,4.5,7.0,4.0,5.0,5.0,5.5,5.5,4.0,4.0,6.0,6.0,6.0,3,9,3.0,0.0,1.0,3.0,3.0,22.0,0.8187,894.0,9.0,9.0,38.07,12.0,0.0,0.0,4.0
51,5.22,5.15,5.22,27,13,27,0.71,4,1,4,0.96,0.92,0.96,2135,944,2135,79.07,72.62,79.07,534.0,534.0,5.5,4.5,5.111111111111111,5.0,0.0,4.0,4.5,5.5,5.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,0.0,3,9,0.0,0.0,0.0,1.0,2.0,11.0,0.7105,1121.0,18.0,22.0,40.29,31.0,0.0,0.0,6.0
52,5.09,5.2,5.08,27,5,40,0.78,4,1,4,0.85,0.8,0.8,2102,362,2898,77.85,72.4,72.45,526.0,725.0,5.0,5.25,5.0,5.0,5.0,6.0,5.0,5.0,0.0,4.5,0.0,4.0,5.5,5.0,6.5,5.0,4.5,5.0,4,8,2.0,0.0,1.0,1.0,5.0,30.0,0.8117,1140.0,10.0,17.0,39.59,16.0,0.0,0.0,4.75
53,5.05,0.0,5.39,20,0,27,1.1,4,0,7,0.8,0.0,0.81,1352,0,1911,67.6,0.0,70.78,338.0,273.0,6.0,6.0,5.0,0.0,0.0,0.0,6.0,4.5,4.5,0.0,5.0,0.0,0.0,4.5,6.0,7.0,0.0,4.5,1,4,0.0,0.0,1.0,2.0,5.0,15.0,0.8043,739.0,1.0,7.0,38.18,16.0,0.0,0.0,0.0
54,5.02,5.13,4.97,28,19,34,0.99,4,3,4,0.79,0.79,0.74,1720,1145,2002,61.43,60.26,58.88,430.0,501.0,6.0,5.125,5.05,4.5,6.5,4.5,5.0,4.5,4.5,4.5,4.5,5.0,7.0,5.0,5.0,4.0,4.0,7.0,4,10,0.0,0.0,0.0,3.0,6.0,20.0,0.6711,806.0,4.0,5.0,29.62,28.0,0.0,0.0,0.0
55,4.98,4.57,4.98,24,7,24,1.12,4,1,4,0.96,1.0,0.96,2061,627,2061,85.88,89.57,85.88,515.0,515.0,6.0,4.5,4.571428571428571,6.5,4.0,4.0,3.5,4.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,4.5,7.0,6.0,4,7,0.0,0.0,0.0,4.0,4.0,18.0,0.6835,803.0,2.0,5.0,36.33,28.0,0.0,0.0,6.0
56,4.93,0.0,5.01,23,0,37,1.03,4,0,9,0.39,0.0,0.46,988,0,1732,42.96,0.0,46.81,247.0,192.0,6.5,0.0,5.333333333333333,0.0,0.0,0.0,0.0,4.0,6.0,4.5,4.0,8.0,5.5,4.5,6.5,6.5,0.0,0.0,0,6,0.0,0.0,0.0,1.0,2.0,4.0,0.8259,427.0,1.0,9.0,41.22,27.0,0.0,0.0,4.25
57,4.91,4.67,4.77,22,3,32,0.91,4,1,5,0.55,1.0,0.53,935,204,1350,42.5,68.0,42.19,234.0,270.0,6.0,4.666666666666667,4.6,4.0,4.0,6.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,6.0,4.0,6.0,5.5,3,5,0.0,0.0,2.0,3.0,4.0,3.0,0.695,351.0,4.0,5.0,38.26,14.0,0.0,0.0,6.0
58,4.86,5.06,4.86,11,9,11,1.43,4,4,4,0.82,1.0,0.82,756,731,756,68.73,81.22,68.73,189.0,189.0,6.0,5.166666666666667,5.055555555555555,3.5,0.0,4.0,8.0,4.0,6.0,6.5,5.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,3,9,0.0,0.0,0.0,0.0,0.0,4.0,0.7713,304.0,2.0,6.0,45.08,14.0,0.0,0.0,0.0
59,4.75,4.5,4.75,18,1,18,1.0,4,0,4,0.5,0.0,0.5,770,4,770,42.78,4.0,42.78,193.0,193.0,6.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,3.5,0.0,4.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,274.0,1.0,8.0,31.91,8.0,0.0,0.0,0.0
60,4.5,0.0,4.5,21,0,21,1.11,4,0,4,0.57,0.0,0.57,1117,0,1117,53.19,0.0,53.19,279.0,279.0,6.5,4.5,4.166666666666667,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.5,3.5,4.0,6.5,4.0,1,3,0.0,0.0,0.0,0.0,1.0,4.0,0.5242,509.0,1.0,11.0,44.04,22.0,0.0,0.0,4.5
61,6.13,0.0,6.13,4,0,4,1.65,3,0,3,0.0,0.0,0.0,103,0,103,25.75,0.0,25.75,34.0,34.0,7.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,2,2,0.0,0.0,0.0,2.0,0.0,0.0,0.682,90.0,0.0,1.0,40.0,3.0,0.0,0.0,0.0
62,5.84,0.0,5.84,19,0,19,1.09,3,0,3,0.89,0.0,0.89,1472,0,1472,77.47,0.0,77.47,491.0,491.0,7.0,5.0,5.5,0.0,0.0,0.0,5.0,5.0,5.0,7.5,6.0,5.0,5.0,7.0,5.5,6.5,5.0,5.0,1,7,0.0,0.0,0.0,2.0,3.0,10.0,0.8076,766.0,8.0,6.0,47.97,9.0,0.0,0.0,0.0
63,5.81,6.5,5.65,26,4,33,0.85,3,1,3,0.88,0.75,0.85,1904,291,2365,73.23,72.75,71.67,635.0,788.0,7.0,6.5,5.8125,7.0,6.5,7.0,5.5,0.0,0.0,5.0,4.5,5.5,5.5,5.5,5.0,6.0,7.0,7.5,4,8,0.0,0.0,0.0,4.0,7.0,23.0,0.8383,1064.0,20.0,26.0,42.86,27.0,0.0,0.0,6.0
64,5.7,0.0,5.53,23,0,34,1.21,3,0,3,0.83,0.0,0.85,1711,0,2621,74.39,0.0,77.09,570.0,874.0,5.0,0.0,5.6,0.0,0.0,0.0,0.0,4.5,5.5,0.0,7.0,6.0,5.0,7.0,4.5,3.5,5.0,8.0,0,5,1.0,0.0,2.0,1.0,8.0,6.0,0.8186,1484.0,19.0,30.0,57.67,24.0,0.0,0.0,5.0
