,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
1105,2888,Kyei Grejohn,A,11.0,11.0,4.44,4.44,4.37,16,16,30,1.0,1.0,0.8,2,2,2,0.44,0.44,0.37,672,672,1063,42.0,42.0,35.43,336.0,532.0,6.0,5.5,5.0,0.0,0.0,1.0,1.0,2.0,4.0,0.6954,278.0,3.0,0.0,31.03,23.0,0.0,0.0,0.0,3.875,4.5,5.0,4.0,4.0,2.5,4.0,4.0,4.0,7.0,6.0,4.5,4.5,5.0,4.0,4.0,4.5,4.0,0.0,0.0,4.5,4.0,4.5,3.5,4.5,5.5,4.5,4.0,4.5,4.0,3.5,0.0,4.5,4.0,4.5,0.0,0.0,0.0,0.0,0.0,4,10,9.146746193990293,-1.8532538060097075
1106,2890,Ounas Adam,MO,16.0,21.0,5.9,0.0,5.48,10,0,21,0.66,0.0,0.64,1,0,1,0.7,0.0,0.38,664,0,889,66.4,0.0,42.33,664.0,889.0,7.0,16.0,3.0,0.0,0.0,0.0,1.0,4.0,11.0,0.7816,484.0,3.0,4.0,48.76,11.0,0.0,0.0,0.0,5.5,5.9375,0.0,0.0,5.0,6.0,5.0,6.5,6.5,5.5,6.0,7.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2,8,11.954588272715384,-4.045411727284616
1107,2900,Diop Sofiane,MO,10.0,13.0,5.56,0.0,5.63,9,0,24,0.98,0.0,1.03,1,0,3,0.67,0.0,0.75,539,0,1492,59.89,0.0,62.17,539.0,497.0,7.0,10.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.8233,422.0,5.0,6.0,50.7,2.0,0.0,0.0,0.0,5.0,5.416666666666667,0.0,4.0,6.0,5.0,0.0,0.0,0.0,7.0,5.5,5.0,5.5,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,8.0,5.5,6.0,5.0,3,6,10.650197103722437,0.6501971037224372
1108,2907,Frankowski Przemyslaw,MO,15.0,18.0,5.47,5.47,5.16,17,17,37,0.74,0.74,0.89,1,1,3,0.76,0.76,0.76,1190,1190,2418,70.0,70.0,65.35,1190.0,806.0,6.0,15.0,7.5,0.0,0.0,0.0,2.0,3.0,17.0,0.7895,932.0,19.0,19.0,44.55,17.0,0.0,0.0,3.5,5.625,5.35,7.0,5.0,6.0,4.5,5.5,5.0,5.0,5.0,5.0,5.5,7.0,5.5,5.0,6.0,5.5,4.5,6.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,6.5,3.5,5.0,0.0,4.5,4.5,4.5,4.5,0.0,4.5,5.0,5.0,4.0,3.0,4,10,16.392534886820506,1.3925348868205063
1109,2909,Majer Lovro,MO,20.0,25.0,5.46,0.0,5.71,13,0,34,0.8,0.0,1.07,1,0,6,0.46,0.0,0.71,563,0,2047,43.31,0.0,60.21,563.0,341.0,6.5,20.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.8199,443.0,9.0,4.0,41.56,18.0,0.0,0.0,5.5,6.0,5.75,0.0,0.0,6.5,5.5,7.0,6.5,5.0,5.0,5.0,5.5,5.0,4.5,6.0,0.0,0.0,5.0,4.5,6.0,7.0,4.0,8.0,5.5,5.0,4.0,6.0,5.5,6.5,7.0,0.0,6.5,4.5,5.0,7.0,5.0,6.0,5.5,5.0,5.5,2,8,17.37200638594294,-2.6279936140570612
1110,2913,Cathline Yoann,MO,10.0,11.0,5.43,5.0,4.84,7,2,28,0.67,0.71,0.69,1,0,2,0.43,0.5,0.29,336,100,939,48.0,50.0,33.54,336.0,470.0,6.5,10.0,0.5,0.0,0.0,1.0,0.0,1.0,5.0,0.6999,175.0,2.0,4.0,44.9,6.0,0.0,0.0,0.0,5.0,5.25,5.5,4.5,0.0,0.0,5.0,5.5,5.0,6.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.5,4.0,6.5,4.5,4.5,0.0,4.5,0.0,4.5,4.5,0.0,0.0,4.5,4.5,3.5,4.5,5.0,4.5,0.0,2,6,8.23946690338507,-1.76053309661493
1111,2914,Boisgard Quentin,MO,9.0,10.0,5.4,0.0,5.05,5,0,19,0.65,0.0,0.72,1,0,2,0.2,0.0,0.32,181,0,700,36.2,0.0,36.84,181.0,350.0,6.0,9.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.8319,140.0,4.0,2.0,50.0,3.0,0.0,0.0,4.5,0.0,5.5,0.0,0.0,0.0,0.0,4.5,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,5.5,5.0,7.0,5.0,0.0,5.0,5.0,0.0,4.0,4.5,0.0,5.0,4.5,0.0,0.0,5.0,0,4,6.137108963073185,-2.862891036926815
1112,2915,Minamino Takumi,MO,8.0,9.0,5.4,0.0,5.25,10,0,14,1.02,0.0,1.03,1,0,2,0.6,0.0,0.5,377,0,500,37.7,0.0,35.71,377.0,250.0,6.5,8.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.7104,219.0,4.0,3.0,41.18,10.0,0.0,0.0,0.0,6.5,5.642857142857143,0.0,5.5,0.0,7.5,4.5,0.0,5.0,5.0,5.0,7.0,0.0,0.0,5.0,5.0,4.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,2,7,9.817810272492062,1.8178102724920624
1113,2916,Ramsey Aaron,MO,10.0,11.0,5.38,0.0,5.38,12,0,12,0.68,0.0,0.68,1,0,1,0.42,0.0,0.42,574,0,574,47.83,0.0,47.83,574.0,574.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.8684,489.0,9.0,9.0,54.29,7.0,0.0,0.0,0.0,5.75,5.416666666666667,0.0,0.0,5.5,6.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,5.5,6.5,5.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,10.127549007972526,0.12754900797252589
1114,2918,Diarra Stéphane,A,13.0,15.0,5.37,0.0,5.23,15,0,20,0.61,0.0,0.7,1,0,1,0.6,0.0,0.55,657,0,877,43.8,0.0,43.85,657.0,877.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,0.6586,334.0,14.0,9.0,48.51,5.0,0.0,0.0,0.0,5.0,5.5,0.0,5.0,0.0,5.0,5.0,7.0,5.0,5.5,5.5,6.0,6.0,5.5,4.5,5.0,5.0,5.5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,3.5,2,8,10.888720422218062,-2.1112795777819375
1115,2921,Cherki Rayan,MO,7.0,8.0,5.36,5.6,5.28,14,5,20,0.91,1.39,0.83,1,1,1,0.21,0.4,0.2,355,173,568,25.36,34.6,28.4,355.0,568.0,8.0,7.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,0.8297,360.0,3.0,3.0,46.48,6.0,0.0,0.0,0.0,5.75,5.25,5.5,8.0,4.5,5.0,5.0,0.0,0.0,4.5,4.5,5.0,6.0,0.0,5.5,6.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.5,6.0,5.0,4,8,10.18499417982112,3.1849941798211194
1116,2922,Tait Flavien,MO,16.0,19.0,5.34,0.0,5.43,16,0,30,0.91,0.0,0.97,1,0,4,0.81,0.0,0.77,1110,0,2019,69.38,0.0,67.3,1110.0,505.0,6.5,16.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.8653,857.0,9.0,14.0,44.7,18.0,0.0,0.0,5.0,5.0,5.444444444444445,0.0,5.5,5.0,4.5,5.0,5.0,4.5,7.0,7.0,5.5,7.0,4.5,5.5,5.5,4.5,5.0,4.5,4.0,5.0,6.5,5.0,7.5,5.0,7.0,5.0,5.0,7.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,3,9,15.193729130788798,-0.8062708692112022
1117,2923,Nouri Riad,MO,9.0,9.0,5.34,5.55,5.55,16,10,37,0.63,0.69,0.85,1,1,6,0.5,0.6,0.65,904,647,2381,56.5,64.7,64.35,904.0,397.0,6.5,9.0,2.0,0.0,0.0,0.0,1.0,2.0,11.0,0.751,477.0,6.0,10.0,45.35,9.0,0.0,0.0,0.0,6.0,5.55,5.5,5.5,6.0,7.0,4.5,5.0,5.5,5.5,5.0,6.0,0.0,5.0,5.0,5.0,4.5,5.0,5.5,7.0,6.5,5.0,5.0,5.0,7.0,7.0,6.0,6.0,5.0,4.5,5.0,7.0,5.0,5.5,4.5,5.0,5.5,7.0,7.0,0.0,4,10,16.867974658742764,7.867974658742764
1118,2925,Diatta Krépin,MO,10.0,11.0,5.32,6.0,5.32,14,1,14,0.82,0.0,0.82,1,0,1,0.64,1.0,0.64,946,70,946,67.57,70.0,67.57,946.0,946.0,7.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.8088,453.0,6.0,3.0,52.63,12.0,0.0,0.0,0.0,5.666666666666667,5.25,6.0,0.0,6.0,5.0,4.5,5.0,4.5,5.0,6.0,0.0,5.5,6.0,4.5,0.0,4.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,11.212584951472438,1.2125849514724383
1119,2928,Dossou Jodel,MO,12.0,0.0,5.28,0.0,4.89,9,0,27,0.75,0.0,0.66,1,0,3,0.22,0.0,0.44,253,0,1161,28.11,0.0,43.0,253.0,387.0,5.0,12.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0,0.7116,115.0,1.0,4.0,46.34,3.0,0.0,0.0,5.0,4.75,5.1,0.0,4.5,0.0,5.0,0.0,5.0,5.0,0.0,6.0,0.0,5.0,7.0,5.0,0.0,0.0,0.0,5.0,5.5,4.5,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.5,4.5,4.5,0.0,0.0,0.0,4.5,5.0,4.5,0.0,4.5,5.0,2,5,9.63198442812713,-2.3680155718728706
1120,2929,Sakhi Hamza,MO,11.0,12.0,5.26,5.26,5.31,17,17,37,1.05,1.05,0.97,1,1,4,0.94,0.94,0.89,1364,1364,2927,80.24,80.24,79.11,1364.0,732.0,6.0,11.0,2.0,0.0,0.0,1.0,1.0,4.0,9.0,0.86,925.0,22.0,21.0,62.61,12.0,0.0,0.0,0.0,5.125,5.4,4.0,5.5,5.5,5.5,8.0,6.0,5.0,4.5,5.5,4.5,3.5,4.5,5.0,6.0,5.5,6.5,4.5,5.5,5.0,5.5,5.0,5.5,7.0,5.5,4.0,0.0,3.5,6.0,7.0,5.0,6.5,5.5,5.0,4.5,5.0,0.0,4.5,6.5,4,10,18.093873836731234,7.093873836731234
1121,2931,Ünder Cengiz,MO,12.0,14.0,5.2,0.0,5.19,15,0,36,0.88,0.0,1.09,1,0,7,0.47,0.0,0.61,638,0,1990,42.53,0.0,55.28,638.0,284.0,5.5,12.0,4.0,1.0,0.0,0.0,1.0,2.0,6.0,0.7727,399.0,9.0,6.0,45.33,7.0,0.0,0.0,5.5,6.0,5.222222222222222,0.0,7.0,5.0,6.0,5.5,4.5,4.5,5.0,5.0,4.5,7.0,5.5,4.5,0.0,4.0,5.0,5.0,7.5,4.5,7.0,3.5,4.5,0.0,3.5,5.5,5.0,6.0,6.0,0.0,4.0,4.5,4.0,7.0,6.0,7.0,6.0,4.5,4.5,3,9,17.58578186193168,5.585781861931679
1122,2936,Claude-Maurice Alexis,MO,10.0,11.0,5.17,7.0,5.06,12,1,16,0.91,0.0,0.81,1,1,1,0.25,1.0,0.19,348,73,419,29.0,73.0,26.19,348.0,419.0,7.0,10.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.8446,221.0,3.0,7.0,53.85,3.0,0.0,0.0,0.0,5.5,5.375,7.0,0.0,5.0,4.5,7.0,0.0,5.0,5.0,5.0,4.5,4.5,5.5,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,4.5,0.0,5.0,0.0,0.0,3,8,9.342484511471374,-0.6575154885286256
1123,2937,Healey Rhys,A,1.0,1.0,5.17,0.0,5.37,3,0,19,1.26,0.0,1.43,1,0,9,0.0,0.0,0.79,58,0,1314,19.33,0.0,69.16,58.0,146.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6032,24.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,4.0,0.0,0.0,0.0,4.5,4.5,7.0,9.0,6.0,4.5,8.0,3.5,5.5,0.0,5.5,0.0,0.0,4.0,4.5,5.0,6.0,4.5,0,0,8.7742267815398,7.7742267815398005
1124,2938,Mathias Pereira Lage Mathias,MO,12.0,14.0,5.15,5.15,5.12,17,17,30,0.9,0.9,0.92,1,1,5,0.76,0.76,0.73,1035,1035,1812,60.88,60.88,60.4,1035.0,362.0,4.5,12.0,2.5,0.0,1.0,1.0,1.0,2.0,13.0,0.7092,499.0,15.0,7.0,42.76,19.0,0.0,0.0,0.0,5.625,5.5,5.0,6.5,6.0,5.0,5.0,7.0,4.5,5.5,5.0,5.5,5.0,5.0,4.0,3.5,6.0,5.0,4.0,7.0,5.0,7.0,5.0,0.0,0.0,0.0,5.0,4.5,5.0,4.5,0.0,3.5,0.0,0.0,4.5,0.0,5.5,0.0,4.5,5.0,4,10,16.23850599258799,4.238505992587989
1125,2939,Aouar Houssem,MO,13.0,16.0,5.14,5.0,5.38,7,1,28,0.69,0.0,0.88,1,0,4,0.86,0.0,0.75,364,16,1684,52.0,16.0,60.14,364.0,421.0,6.5,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109,333.0,5.0,3.0,46.15,4.0,0.0,0.0,5.0,4.833333333333333,5.166666666666667,5.0,0.0,5.0,4.5,5.5,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,5.0,4.0,6.0,8.0,4.0,5.0,5.5,6.0,5.0,5.0,7.0,6.0,5.0,5.5,0.0,4.5,5.0,5.5,5.5,5.5,3,6,12.181426828490252,-0.8185731715097475
1126,2941,Sulemana Kamaldeen,MO,11.0,12.0,5.14,0.0,5.09,11,0,16,0.71,0.0,0.64,1,0,1,0.18,0.0,0.13,264,0,383,24.0,0.0,23.94,264.0,383.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8355,208.0,3.0,3.0,48.39,4.0,0.0,0.0,4.5,4.5,4.75,0.0,4.5,0.0,0.0,0.0,5.0,0.0,5.0,0.0,4.5,7.0,5.5,4.5,5.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,0.0,5.5,4.5,1,4,7.035158957265671,-3.964841042734329
1127,2944,Jérémie Bela Jeremie,MO,11.0,0.0,5.13,5.0,5.13,12,5,12,0.8,0.61,0.8,1,0,1,0.58,0.6,0.58,594,265,594,49.5,53.0,49.5,594.0,594.0,7.0,11.0,1.5,0.0,0.0,1.0,1.0,1.0,6.0,0.7157,296.0,7.0,4.0,52.08,6.0,0.0,0.0,0.0,4.75,5.0,5.0,4.5,4.5,5.0,6.0,0.0,0.0,0.0,0.0,5.0,4.5,6.0,5.0,4.5,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,9.385058433846606,-1.6149415661533943
1128,2946,Rashani Elbasan,MO,12.0,13.0,5.1,5.19,5.16,15,13,29,0.69,0.66,0.87,1,1,5,0.73,0.69,0.76,929,783,1802,61.93,60.23,62.14,929.0,360.0,6.0,12.0,6.0,0.0,0.0,0.0,1.0,1.0,8.0,0.7065,476.0,11.0,9.0,46.23,14.0,0.0,0.0,6.0,5.25,5.25,5.0,4.5,5.0,6.5,5.5,4.5,4.5,5.5,6.5,5.0,5.0,5.0,5.0,0.0,0.0,5.0,4.0,4.5,0.0,6.0,5.5,5.0,0.0,0.0,0.0,0.0,6.0,4.0,3.5,6.0,6.0,5.0,7.0,6.0,3.5,0.0,5.0,0.0,4,10,14.695630706547128,2.695630706547128
1129,2954,Bayala Cyrille,MO,12.0,12.0,5.0,4.83,5.16,16,6,28,0.48,0.52,0.75,1,0,3,0.63,0.33,0.68,803,198,1558,50.19,33.0,55.64,803.0,519.0,5.5,12.0,1.5,0.0,0.0,0.0,0.0,0.0,6.0,0.6394,426.0,11.0,19.0,47.29,13.0,0.0,0.0,0.0,4.5,4.888888888888889,4.5,4.5,4.5,4.5,5.5,5.5,0.0,5.5,4.5,5.0,5.0,5.0,5.0,5.5,4.5,5.0,6.0,0.0,0.0,0.0,4.0,5.0,7.0,6.5,6.5,4.0,5.0,4.5,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,10.762741128409326,-1.237258871590674
1130,2955,Delaye Sacha,A,5.0,5.0,5.0,0.0,4.62,3,0,13,0.87,0.0,0.71,1,0,1,0.0,0.0,0.23,17,0,273,5.67,0.0,21.0,17.0,273.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5417,18.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,4.5,6.0,0.0,4.0,0.0,0.0,4.5,0.0,5.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,1,3,5.68124083569496,0.6812408356949602
1131,2956,Boadu Myron,A,6.0,7.0,5.0,4.0,4.64,2,1,18,1.41,0.0,0.82,1,0,4,0.0,0.0,0.11,28,11,413,14.0,11.0,22.94,28.0,103.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,9.0,0.0,0.0,11.11,2.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,5.0,4.5,6.0,4.0,6.0,4.0,6.0,4.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,4.0,1,2,4.638713432533979,-1.3612865674660206
1132,2957,Allevinah Jim,A,11.0,13.0,4.97,4.75,4.9,15,8,30,0.58,0.65,0.65,1,1,2,0.47,0.25,0.33,695,264,1294,46.33,33.0,43.13,695.0,647.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.7494,355.0,3.0,6.0,40.74,9.0,0.0,0.0,0.0,4.875,4.75,5.0,5.0,4.5,5.0,4.0,6.0,4.5,4.0,0.0,0.0,5.0,5.5,5.0,5.5,5.5,5.5,4.5,4.5,4.5,5.0,5.0,6.0,5.0,4.5,5.0,3.5,0.0,4.5,0.0,4.5,6.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,4,8,10.33089709896814,-0.6691029010318594
1133,2958,Hein Gauthier,MO,13.0,15.0,4.94,4.75,5.5,16,8,35,0.77,0.65,1.14,1,0,10,0.5,0.25,0.74,691,228,2190,43.19,28.5,62.57,691.0,219.0,6.5,13.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.9003,425.0,4.0,9.0,33.8,8.0,0.0,0.0,0.0,4.875,4.944444444444445,5.0,4.0,4.5,6.0,5.0,4.5,4.0,5.0,0.0,6.5,4.5,5.5,5.0,5.5,5.0,5.5,3.5,7.0,7.0,6.0,5.5,6.5,8.0,6.0,0.0,5.0,7.0,4.5,8.0,5.5,7.0,7.0,4.5,4.5,5.0,0.0,4.5,0.0,4,9,17.832417505164905,4.832417505164905
1134,2960,Dieng Bamba,A,9.0,11.0,4.93,0.0,4.93,7,0,20,0.93,0.0,1.33,1,0,5,0.14,0.0,0.3,152,0,669,21.71,0.0,33.45,152.0,134.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5649,73.0,0.0,3.0,48.57,5.0,0.0,0.0,7.0,5.25,4.928571428571429,0.0,6.0,4.5,0.0,6.5,4.5,4.5,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.5,5.0,0.0,4.5,7.0,6.5,0.0,0.0,4.5,3.5,4.5,4.0,0.0,0.0,0.0,0.0,2.0,7.0,2,7,10.514765892867935,1.5147658928679348
1135,2962,Guessand Evann,A,9.0,10.0,4.88,5.0,4.76,16,5,31,0.97,0.71,0.78,1,0,1,0.56,0.4,0.32,706,158,996,44.13,31.6,32.13,706.0,996.0,7.5,9.0,2.5,0.0,0.0,0.0,2.0,1.0,9.0,0.704,315.0,0.0,9.0,46.62,17.0,0.0,0.0,0.0,5.125,4.666666666666667,6.0,4.5,5.5,4.5,4.5,0.0,5.0,4.5,3.5,4.0,4.5,5.0,6.0,7.5,4.5,4.0,4.5,4.5,4.5,4.5,0.0,6.0,0.0,0.0,4.5,4.5,4.5,4.5,0.0,4.5,0.0,4.0,5.0,5.5,4.5,0.0,0.0,4.0,4,9,7.620877068583786,-1.3791229314162141
1136,2963,Coco Marcus,MO,7.0,7.0,4.85,6.0,4.91,10,1,22,0.47,0.0,0.55,1,1,2,0.3,0.0,0.36,241,26,794,24.1,26.0,36.09,241.0,397.0,6.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.536,162.0,6.0,4.0,44.68,6.0,0.0,0.0,4.5,6.0,4.875,6.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,5.0,4.5,5.0,4.5,5.0,5.0,5.0,4.5,4.5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,5.5,4.5,0.0,0.0,4.5,5.5,4.5,1,4,8.717571407370379,1.7175714073703787
1137,2965,Abline Matthis,A,10.0,10.0,4.82,0.0,4.81,11,0,27,0.64,0.0,1.42,1,0,7,0.0,0.0,0.56,96,0,1288,8.73,0.0,47.7,96.0,184.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4318,43.0,2.0,1.0,46.67,3.0,0.0,0.0,0.0,4.5,4.833333333333333,0.0,4.5,0.0,0.0,4.5,6.0,4.5,4.5,5.0,0.0,6.0,4.0,4.5,5.0,4.5,0.0,0.0,5.0,0.0,6.0,3.5,6.0,6.5,4.5,6.5,6.0,4.5,4.0,7.0,5.0,2.5,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1,6,13.308717707206258,3.3087177072062577
1138,2972,Ugbo Iké,A,11.0,13.0,4.62,0.0,4.7,13,0,27,0.74,0.0,0.92,1,0,6,0.38,0.0,0.59,382,0,1203,29.38,0.0,44.56,382.0,201.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.527,87.0,1.0,1.0,28.21,3.0,0.0,0.0,4.0,4.25,4.571428571428571,0.0,0.0,4.0,4.5,5.0,4.5,0.0,5.5,4.0,4.5,4.5,6.5,4.5,4.5,3.5,4.5,0.0,4.5,4.0,6.0,6.0,4.5,4.0,4.0,6.0,0.0,4.5,6.5,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,11.425184927645965,0.42518492764596516
1139,2973,Moussiti-Oko Bevic,A,11.0,12.0,4.61,4.17,4.5,14,3,20,0.88,0.29,0.76,1,0,1,0.36,0.0,0.25,516,49,584,36.86,16.33,29.2,516.0,584.0,7.0,11.0,2.5,0.0,0.0,1.0,0.0,0.0,2.0,0.6141,212.0,2.0,1.0,48.09,12.0,0.0,0.0,0.0,4.166666666666667,4.75,4.5,4.0,4.0,0.0,4.0,4.5,6.0,7.0,4.0,0.0,4.5,4.0,4.0,4.5,0.0,5.0,4.5,4.5,4.0,4.5,4.0,4.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7.897886793521386,-3.102113206478614
1140,2974,Bayo Mohamed,A,16.0,17.0,4.6,0.0,4.85,10,0,27,0.61,0.0,1.01,1,0,7,0.2,0.0,0.59,212,0,1470,21.2,0.0,54.44,212.0,210.0,5.5,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5978,75.0,0.0,1.0,31.03,4.0,0.0,0.0,0.0,5.25,4.666666666666667,0.0,6.0,4.5,0.0,4.5,4.5,0.0,0.0,4.5,4.0,5.0,0.0,4.0,0.0,0.0,4.0,5.0,5.5,5.0,7.0,4.0,7.0,6.0,5.0,3.0,5.0,4.5,4.0,0.0,4.0,6.5,4.0,4.5,0.0,0.0,0.0,0.0,6.0,2,6,12.475091325283735,-3.524908674716265
1141,2975,Ajorque Ludovic,A,21.0,26.0,4.59,0.0,4.84,11,0,32,0.58,0.0,0.98,1,0,5,0.64,0.0,0.75,597,0,2159,54.27,0.0,67.47,597.0,432.0,6.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.7153,278.0,2.0,2.0,51.61,10.0,0.0,0.0,4.5,4.5,4.5,0.0,5.0,4.5,4.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,6.0,4.0,4.5,5.0,4.0,4.5,3.5,4.5,4.5,4.0,5.0,7.5,4.5,6.0,6.0,4.0,4.5,5.0,5.0,5.0,4.5,4.5,3.5,0.0,7.0,5.0,4.0,3,4,13.08618172630249,-7.91381827369751
